Time [s], RESP, PLETH, II, V, AVR, CVP
275.42,0.39612,0.33529,0.50588,0.66078,0.56445,6.0235
275.43,0.40388,0.33236,0.50588,0.6549,0.55078,5.5541
275.44,0.41165,0.32845,0.53529,0.65098,0.53906,5.2021
275.45,0.42136,0.32551,0.52549,0.66078,0.5293,4.8109
275.46,0.42913,0.3216,0.56078,0.65098,0.50977,4.3807
275.46,0.43689,0.31867,0.5549,0.63529,0.50586,3.8722
275.47,0.4466,0.31574,0.60588,0.61569,0.48438,3.442
275.48,0.45437,0.31281,0.56471,0.6098,0.49414,3.2464
275.49,0.46214,0.3089,0.57451,0.6,0.49023,3.3246
275.5,0.4699,0.30596,0.58039,0.6098,0.5,3.7549
275.5,0.47767,0.30401,0.55098,0.61569,0.50977,4.2634
275.51,0.48544,0.3001,0.5451,0.61569,0.52539,4.6936
275.52,0.4932,0.29717,0.57451,0.6098,0.53906,5.0847
275.53,0.50097,0.29228,0.52941,0.62549,0.57031,5.3194
275.54,0.50874,0.28837,0.51961,0.6098,0.58008,5.515
275.54,0.5165,0.28446,0.49412,0.63529,0.60547,5.8279
275.55,0.52427,0.27957,0.46471,0.63529,0.61914,6.1799
275.56,0.5301,0.2737,0.46078,0.62941,0.625,6.8057
275.57,0.53592,0.26882,0.5098,0.62941,0.61914,7.5098
275.58,0.54175,0.26491,0.49412,0.63529,0.61523,8.2529
275.58,0.54951,0.261,0.49412,0.62941,0.61914,8.9961
275.59,0.55534,0.25904,0.48431,0.63529,0.625,9.7783
275.6,0.56117,0.25806,0.4902,0.62941,0.62891,10.443
275.61,0.56699,0.25611,0.50588,0.62941,0.61523,11.069
275.62,0.57282,0.25513,0.51569,0.62549,0.60938,11.656
275.62,0.5767,0.25318,0.50588,0.62549,0.61523,12.125
275.63,0.58252,0.25122,0.47059,0.63529,0.625,12.634
275.64,0.58641,0.24829,0.4549,0.63529,0.63477,13.064
275.65,0.59029,0.24633,0.48039,0.63529,0.61523,13.494
275.66,0.59417,0.24438,0.5,0.61961,0.61914,13.885
275.66,0.59806,0.24242,0.51569,0.62549,0.60547,14.276
275.67,0.60194,0.24145,0.49412,0.62549,0.61523,14.433
275.68,0.60388,0.23949,0.48431,0.62549,0.61523,14.394
275.69,0.60583,0.23851,0.4902,0.61961,0.61523,14.003
275.7,0.60971,0.23851,0.47451,0.62941,0.61914,13.494
275.7,0.61165,0.23851,0.48039,0.62549,0.61523,12.907
275.71,0.61359,0.23754,0.46471,0.62941,0.625,12.203
275.72,0.61553,0.23656,0.49412,0.6098,0.61523,11.46
275.73,0.61748,0.23656,0.48039,0.61569,0.61523,10.561
275.74,0.61942,0.23558,0.48431,0.6098,0.60938,9.7001
275.74,0.62136,0.23754,0.47451,0.61569,0.61523,8.7614
275.75,0.6233,0.24242,0.48431,0.6098,0.60938,7.94
275.76,0.6233,0.25122,0.49412,0.61569,0.60547,7.3142
275.77,0.62524,0.26393,0.47451,0.6098,0.60938,6.6884
275.78,0.62524,0.2825,0.48431,0.61569,0.61523,6.1408
275.78,0.62718,0.30499,0.49412,0.6098,0.60547,5.6323
275.79,0.62718,0.32747,0.5,0.60588,0.60938,5.0847
275.8,0.62718,0.35191,0.46471,0.61961,0.61523,4.7718
275.81,0.62718,0.38123,0.4549,0.6098,0.625,4.6936
275.82,0.62718,0.41251,0.48039,0.61961,0.61523,4.9674
275.82,0.62524,0.44379,0.5,0.63529,0.60938,5.3194
275.83,0.62524,0.47605,0.51961,0.62941,0.58398,5.8279
275.84,0.6233,0.50538,0.55098,0.63529,0.57031,6.1799
275.85,0.62136,0.53275,0.52549,0.64118,0.57422,6.4928
275.86,0.61942,0.55718,0.5098,0.6451,0.58398,6.6884
275.86,0.61748,0.57771,0.53529,0.60588,0.55078,6.8057
275.87,0.61553,0.59433,0.56471,0.57451,0.53516,7.0795
275.88,0.61359,0.60704,0.58039,0.56078,0.52539,7.4315
275.89,0.61165,0.61584,0.55098,0.5549,0.55469,7.94
275.9,0.60777,0.62072,0.50588,0.5902,0.58984,8.5267
275.9,0.60388,0.6217,0.48431,0.60588,0.60547,9.1525
275.91,0.6,0.6217,0.4549,0.6098,0.61914,9.7783
275.92,0.59612,0.61975,0.4451,0.60588,0.625,10.326
275.93,0.59223,0.61388,0.43529,0.62941,0.63477,10.639
275.94,0.58835,0.60606,0.3902,0.68627,0.67969,10.756
275.94,0.58252,0.59531,0.38431,0.7098,0.69531,10.834
275.95,0.57864,0.58358,0.5549,0.7,0.5293,10.874
275.96,0.57282,0.56891,0.83529,0.6098,0.16992,11.069
275.97,0.56893,0.5523,1.0275,0.31961,-0.13477,11.46
275.98,0.56505,0.53568,0.91176,0.2549,0.044922,11.969
275.98,0.55922,0.51711,0.75098,0.26471,0.33008,12.634
275.99,0.55534,0.50049,0.68627,0.1549,0.41016,13.377
276,0.55146,0.48583,0.5549,0.35882,0.56055,14.081
276.01,0.54563,0.46823,0.48039,0.5451,0.625,14.746
276.02,0.54175,0.45161,0.43529,0.61569,0.66016,15.254
276.02,0.53592,0.43597,0.4098,0.64118,0.67578,15.528
276.03,0.53204,0.42033,0.3902,0.6549,0.68555,15.332
276.04,0.5301,0.40665,0.38039,0.66471,0.69531,14.707
276.05,0.52621,0.39296,0.3902,0.66078,0.68555,13.963
276.06,0.52233,0.38123,0.4098,0.66471,0.67969,13.259
276.06,0.51845,0.37048,0.4098,0.66078,0.67969,13.064
276.07,0.5165,0.36168,0.40392,0.67059,0.67969,13.494
276.08,0.51262,0.35288,0.3902,0.67647,0.68555,14.394
276.09,0.50874,0.34604,0.40392,0.67647,0.66992,15.45
276.1,0.50485,0.34018,0.41961,0.66471,0.6543,16.31
276.1,0.50291,0.33627,0.42941,0.66471,0.6543,16.584
276.11,0.49903,0.33529,0.43922,0.67059,0.64062,16.271
276.12,0.49515,0.33529,0.46078,0.66471,0.625,15.254
276.13,0.4932,0.33333,0.46078,0.66078,0.61914,13.807
276.14,0.49126,0.33138,0.47451,0.66078,0.60938,12.321
276.14,0.48738,0.32845,0.4902,0.66078,0.5957,10.952
276.15,0.48544,0.32551,0.5,0.67059,0.58008,9.9348
276.16,0.4835,0.3216,0.5098,0.6549,0.56445,9.5046
276.17,0.47961,0.31867,0.51569,0.66078,0.55469,9.3872
276.18,0.47767,0.31476,0.52941,0.66078,0.53906,9.5828
276.18,0.47379,0.31183,0.53529,0.66078,0.52539,9.8175
276.19,0.47184,0.30987,0.5549,0.65098,0.50977,9.8957
276.2,0.4699,0.3089,0.56471,0.63529,0.50586,9.7001
276.21,0.46796,0.30694,0.5549,0.62941,0.50977,9.309
276.22,0.46602,0.30596,0.5549,0.61961,0.5,8.8787
276.22,0.46408,0.30401,0.56078,0.6098,0.5,8.6832
276.23,0.46019,0.30205,0.5451,0.6098,0.50977,8.8396
276.24,0.45825,0.3001,0.53922,0.60588,0.51953,9.2699
276.25,0.45631,0.29814,0.53529,0.6,0.5293,9.8175
276.26,0.45243,0.29619,0.51569,0.6098,0.55078,10.521
276.26,0.45049,0.29326,0.49412,0.61569,0.57031,11.147
276.27,0.4466,0.29032,0.48039,0.62549,0.58984,11.578
276.28,0.44466,0.28739,0.47059,0.62941,0.60547,11.812
276.29,0.44078,0.28348,0.46471,0.62941,0.61523,12.086
276.3,0.43883,0.28055,0.46078,0.63529,0.61914,12.282
276.3,0.43495,0.27859,0.46078,0.63529,0.625,12.595
276.31,0.43107,0.27664,0.44902,0.63529,0.62891,12.907
276.32,0.42913,0.2737,0.4451,0.63529,0.64062,13.259
276.33,0.42524,0.27175,0.43922,0.62941,0.64062,13.572
276.34,0.4233,0.26882,0.4549,0.62941,0.64062,13.807
276.34,0.41942,0.26588,0.44902,0.62941,0.63477,14.003
276.35,0.41553,0.26393,0.44902,0.62549,0.63477,14.12
276.36,0.41359,0.261,0.44902,0.62941,0.63477,14.315
276.37,0.40971,0.25904,0.46078,0.62549,0.62891,14.511
276.38,0.40583,0.25709,0.46078,0.62941,0.625,14.707
276.38,0.40194,0.25513,0.46078,0.62941,0.62891,14.824
276.39,0.39806,0.25415,0.46471,0.62549,0.61914,14.941
276.4,0.39417,0.25318,0.46471,0.62941,0.61914,15.02
276.41,0.38835,0.25122,0.47059,0.62549,0.61523,15.059
276.42,0.38252,0.24927,0.47059,0.61569,0.61523,15.059
276.42,0.3767,0.24829,0.47451,0.62549,0.61523,15.02
276.43,0.37087,0.24633,0.47059,0.62549,0.61523,14.707
276.44,0.36699,0.24536,0.48431,0.61569,0.60547,14.315
276.45,0.36117,0.24536,0.48431,0.61569,0.59961,13.885
276.46,0.35728,0.24536,0.48039,0.62549,0.61523,13.494
276.46,0.35146,0.24633,0.47059,0.61961,0.61523,13.259
276.47,0.34757,0.24927,0.46471,0.61961,0.61523,13.142
276.48,0.34175,0.25513,0.47059,0.61569,0.61523,13.064
276.49,0.33592,0.26491,0.47451,0.61569,0.61523,13.064
276.5,0.33204,0.27761,0.47451,0.61569,0.61523,13.142
276.5,0.32621,0.29326,0.48431,0.61569,0.60938,13.181
276.51,0.32233,0.31378,0.47451,0.61569,0.61523,13.181
276.52,0.31845,0.34018,0.47451,0.61569,0.61523,12.907
276.53,0.31456,0.37146,0.48039,0.6098,0.61523,12.399
276.54,0.30874,0.40469,0.47451,0.6098,0.60938,11.812
276.54,0.30485,0.43988,0.48431,0.6098,0.60938,11.343
276.55,0.29903,0.47507,0.48039,0.6098,0.61523,11.069
276.56,0.29515,0.50929,0.48039,0.61961,0.60938,11.069
276.57,0.28932,0.54252,0.4902,0.63529,0.60547,11.186
276.58,0.28544,0.5738,0.5098,0.64118,0.58984,11.499
276.58,0.27961,0.60117,0.52941,0.63529,0.58008,11.89
276.59,0.27573,0.62268,0.52549,0.64118,0.57422,12.203
276.6,0.2699,0.6393,0.5451,0.61961,0.55469,12.399
276.61,0.26602,0.65591,0.56471,0.6,0.53906,12.399
276.62,0.26214,0.67058,0.57059,0.57451,0.5293,12.438
276.62,0.25825,0.68231,0.5549,0.56078,0.5293,12.438
276.63,0.25243,0.69013,0.52941,0.56078,0.55469,12.595
276.64,0.24854,0.69501,0.51569,0.58431,0.58008,12.751
276.65,0.24466,0.69599,0.48431,0.59608,0.59961,13.025
276.66,0.23883,0.69599,0.46471,0.6,0.61523,13.181
276.66,0.23495,0.69306,0.46078,0.60588,0.625,13.377
276.67,0.23107,0.68719,0.4549,0.61961,0.64062,13.572
276.68,0.22718,0.68035,0.41569,0.68627,0.67969,13.651
276.69,0.2233,0.67058,0.4902,0.68627,0.62891,13.69
276.7,0.21942,0.6608,0.62549,0.72549,0.4707,13.69
276.7,0.21359,0.65005,0.91569,0.59608,0.089844,13.807
276.71,0.20971,0.63539,1.0373,0.26863,-0.16016,14.12
276.72,0.20583,0.61975,0.86667,0.17451,0.11523,14.589
276.73,0.20194,0.60215,0.79608,0.043137,0.26562,15.215
276.74,0.19806,0.58358,0.68627,0.13333,0.39453,15.88
276.74,0.19417,0.565,0.5902,0.37451,0.52539,16.506
276.75,0.19029,0.54643,0.49412,0.56078,0.61914,16.897
276.76,0.18641,0.52884,0.4549,0.61961,0.65039,16.897
276.77,0.18447,0.51222,0.4451,0.63529,0.66406,16.506
276.78,0.18058,0.49756,0.43922,0.6549,0.66406,15.958
276.78,0.17864,0.48387,0.43922,0.66078,0.66992,15.215
276.79,0.1767,0.47214,0.42941,0.66471,0.66992,14.511
276.8,0.17476,0.46334,0.43529,0.66471,0.66992,14.003
276.81,0.17282,0.45357,0.43529,0.67059,0.66406,13.885
276.82,0.17282,0.44379,0.43922,0.66471,0.66406,14.081
276.82,0.17087,0.43402,0.43922,0.67059,0.66406,14.589
276.83,0.16893,0.4262,0.4451,0.67059,0.6543,15.137
276.84,0.16699,0.41838,0.4549,0.67647,0.64453,15.45
276.85,0.16505,0.41056,0.46078,0.67647,0.64453,15.528
276.86,0.16311,0.40469,0.46471,0.67647,0.63477,15.254
276.86,0.16117,0.39883,0.46471,0.67647,0.63477,14.746
276.87,0.15922,0.39394,0.47451,0.68039,0.625,14.081
276.88,0.15728,0.39003,0.48431,0.68039,0.61523,13.181
276.89,0.15534,0.38612,0.50588,0.68039,0.5957,12.282
276.9,0.1534,0.38319,0.5,0.6902,0.5957,11.499
276.9,0.14951,0.38123,0.51569,0.68627,0.58008,10.952
276.91,0.14563,0.3783,0.52549,0.68627,0.57031,10.521
276.92,0.14369,0.37634,0.53922,0.68627,0.54492,10.326
276.93,0.13981,0.37341,0.5549,0.68039,0.5293,10.521
276.94,0.13786,0.37048,0.5549,0.67647,0.5293,11.03
276.94,0.13398,0.36755,0.5549,0.67647,0.5293,11.578
276.95,0.1301,0.36266,0.5549,0.6549,0.51953,12.203
276.96,0.12621,0.35777,0.5549,0.64118,0.51562,12.712
276.97,0.12233,0.35288,0.5549,0.63529,0.51953,12.947
276.98,0.11845,0.348,0.5549,0.62549,0.51562,12.947
276.98,0.11456,0.34311,0.53922,0.61961,0.5293,12.829
276.99,0.11068,0.3392,0.53529,0.61961,0.54492,12.634
277,0.10874,0.33529,0.52549,0.62549,0.55469,12.516
277.01,0.10485,0.33138,0.51569,0.61961,0.57031,12.516
277.02,0.10097,0.32747,0.5098,0.61961,0.58008,12.634
277.02,0.097087,0.32356,0.49412,0.62549,0.5957,12.829
277.03,0.093204,0.32063,0.4902,0.61569,0.59961,13.025
277.04,0.087379,0.31769,0.48431,0.62549,0.60938,13.181
277.05,0.083495,0.31378,0.48039,0.61961,0.61523,13.377
277.06,0.07767,0.31085,0.47451,0.62549,0.61523,13.494
277.06,0.071845,0.30694,0.48039,0.61961,0.61523,13.651
277.07,0.067961,0.30401,0.48039,0.61961,0.61523,13.768
277.08,0.062136,0.30108,0.47451,0.62941,0.61914,13.885
277.09,0.058252,0.29912,0.48039,0.62549,0.61523,14.081
277.1,0.052427,0.29814,0.48039,0.62941,0.61523,14.198
277.1,0.048544,0.29717,0.48431,0.62549,0.60938,14.315
277.11,0.04466,0.29619,0.48039,0.62941,0.60938,14.394
277.12,0.040777,0.29423,0.48431,0.62549,0.61523,14.511
277.13,0.034951,0.29228,0.49412,0.61961,0.60938,14.589
277.14,0.031068,0.28935,0.4902,0.61961,0.60938,14.628
277.14,0.027184,0.28739,0.5,0.61961,0.60547,14.628
277.15,0.023301,0.28543,0.5,0.61961,0.60938,14.707
277.16,0.019417,0.28348,0.5,0.61569,0.5957,14.707
277.17,0.015534,0.28152,0.5,0.6098,0.59961,14.707
277.18,0.01165,0.27957,0.50588,0.6098,0.59961,14.707
277.18,0.007767,0.27957,0.5,0.6098,0.5957,14.628
277.19,0.0038835,0.27957,0.50588,0.6098,0.59961,14.433
277.2,0,0.28152,0.4902,0.6098,0.59961,14.276
277.21,-0.0038835,0.28543,0.49412,0.6098,0.59961,14.12
277.22,-0.007767,0.2913,0.49412,0.6098,0.60547,14.003
277.22,-0.01165,0.3001,0.5,0.6098,0.59961,13.807
277.23,-0.015534,0.31183,0.5,0.6098,0.5957,13.651
277.24,-0.019417,0.32845,0.50588,0.6098,0.59961,13.259
277.25,-0.023301,0.34897,0.50588,0.6098,0.59961,12.947
277.26,-0.027184,0.37341,0.5098,0.60588,0.5957,12.634
277.26,-0.029126,0.40176,0.49412,0.60588,0.59961,12.516
277.27,-0.03301,0.43304,0.49412,0.6098,0.60547,12.516
277.28,-0.036893,0.46725,0.49412,0.60588,0.59961,12.634
277.29,-0.038835,0.49756,0.49412,0.6,0.5957,12.829
277.3,-0.042718,0.52493,0.5,0.60588,0.5957,12.947
277.3,-0.046602,0.55425,0.50588,0.6098,0.5957,13.025
277.31,-0.048544,0.58456,0.5098,0.63529,0.58984,12.947
277.32,-0.052427,0.61388,0.53529,0.62549,0.57031,12.907
277.33,-0.054369,0.6393,0.5549,0.62941,0.56055,12.829
277.34,-0.058252,0.66178,0.55098,0.62549,0.55469,12.829
277.34,-0.062136,0.68133,0.57451,0.6098,0.53516,12.947
277.35,-0.066019,0.69795,0.58039,0.5902,0.51953,13.064
277.36,-0.069903,0.71065,0.5902,0.56078,0.51953,13.259
277.37,-0.075728,0.72043,0.58039,0.53922,0.51562,13.377
277.38,-0.079612,0.7263,0.5549,0.5549,0.53906,13.494
277.38,-0.085437,0.72825,0.52941,0.58039,0.57031,13.572
277.39,-0.08932,0.72727,0.5,0.58431,0.5957,13.572
277.4,-0.095146,0.72336,0.47451,0.59608,0.60938,13.494
277.41,-0.099029,0.71848,0.47451,0.6,0.61523,13.494
277.42,-0.10291,0.71065,0.46078,0.61569,0.625,13.572
277.42,-0.1068,0.6999,0.43529,0.67647,0.66406,13.69
277.43,-0.11262,0.68817,0.5098,0.68039,0.60547,13.885
277.44,-0.1165,0.67546,0.66471,0.72549,0.41602,14.12
277.45,-0.12233,0.6608,0.94706,0.57451,0.044922,14.315
277.46,-0.12621,0.64418,1.0314,0.2451,-0.14844,14.628
277.46,-0.13204,0.62757,0.8451,0.14314,0.14453,14.941
277.47,-0.13592,0.60899,0.81176,0.013725,0.25,15.254
277.48,-0.13786,0.59042,0.68627,0.14902,0.39453,15.763
277.49,-0.14175,0.57283,0.5902,0.40392,0.50977,16.271
277.5,-0.14369,0.55621,0.4902,0.57451,0.61523,16.623
277.5,-0.14757,0.53861,0.46078,0.61569,0.64062,16.78
277.51,-0.14951,0.52004,0.43922,0.63529,0.65039,16.506
277.52,-0.15146,0.50244,0.42941,0.6549,0.66406,15.88
277.53,-0.1534,0.48485,0.41961,0.66471,0.66992,15.02
277.54,-0.15534,0.46823,0.41569,0.67647,0.66992,14.12
277.54,-0.15728,0.45357,0.41961,0.67647,0.66406,13.494
277.55,-0.15922,0.43988,0.42941,0.67647,0.66406,13.142
277.56,-0.15922,0.4262,0.43529,0.68039,0.66406,13.064
277.57,-0.15922,0.41447,0.42549,0.68039,0.66406,13.455
277.58,-0.15922,0.40274,0.43922,0.68039,0.66016,14.003
277.58,-0.15922,0.39198,0.43922,0.68039,0.65039,14.589
277.59,-0.15728,0.38514,0.44902,0.68627,0.64453,14.824
277.6,-0.15728,0.3783,0.46471,0.68039,0.63477,14.902
277.61,-0.15728,0.37243,0.47451,0.68627,0.625,14.589
277.62,-0.15728,0.36657,0.47059,0.68627,0.61523,13.963
277.62,-0.15534,0.3607,0.48431,0.6902,0.60547,13.142
277.63,-0.15534,0.35582,0.48431,0.69608,0.59961,12.321
277.64,-0.1534,0.35093,0.4902,0.70588,0.5957,11.499
277.65,-0.1534,0.34702,0.5098,0.70588,0.57422,10.834
277.66,-0.15146,0.34213,0.53529,0.70588,0.55078,10.209
277.66,-0.15146,0.33724,0.53922,0.69608,0.53516,9.7783
277.67,-0.14951,0.33333,0.5549,0.69608,0.51953,9.7001
277.68,-0.14951,0.32845,0.5549,0.68039,0.51953,10.13
277.69,-0.14757,0.32551,0.5549,0.67059,0.51562,10.717
277.7,-0.14757,0.32258,0.5549,0.66078,0.51562,11.265
277.7,-0.14563,0.31867,0.55098,0.6549,0.50977,11.656
277.71,-0.14369,0.31378,0.53922,0.6451,0.51562,11.89
277.72,-0.14369,0.3089,0.5451,0.64118,0.51953,11.89
277.73,-0.14175,0.30499,0.53922,0.62941,0.52539,11.773
277.74,-0.13981,0.30108,0.55098,0.62941,0.52539,11.656
277.74,-0.13786,0.29717,0.52941,0.62549,0.54492,11.499
277.75,-0.13592,0.29326,0.5098,0.61961,0.56445,11.499
277.76,-0.13398,0.28935,0.49412,0.62549,0.57422,11.499
277.77,-0.13204,0.28543,0.5,0.61569,0.58984,11.578
277.78,-0.1301,0.28152,0.4902,0.62549,0.59961,11.656
277.78,-0.12816,0.27664,0.47059,0.61961,0.61523,11.773
277.79,-0.12621,0.2737,0.47451,0.61961,0.61523,11.969
277.8,-0.12233,0.27175,0.48431,0.61569,0.61523,12.086
277.81,-0.12039,0.26882,0.4902,0.62549,0.61523,12.125
277.82,-0.1165,0.26588,0.47451,0.62941,0.61914,12.125
277.82,-0.11456,0.26295,0.47451,0.61961,0.61523,12.086
277.83,-0.11262,0.26002,0.47059,0.62549,0.61523,12.008
277.84,-0.11068,0.25611,0.47451,0.62941,0.61523,12.008
277.85,-0.10874,0.2522,0.48039,0.62941,0.61523,12.086
277.86,-0.1068,0.24927,0.4902,0.63529,0.60938,12.125
277.86,-0.10485,0.24536,0.48039,0.62941,0.61523,12.203
277.87,-0.10291,0.24242,0.48431,0.63529,0.60938,12.203
277.88,-0.10097,0.23851,0.48039,0.62549,0.61523,12.203
277.89,-0.099029,0.23656,0.50588,0.61961,0.59961,12.086
277.9,-0.097087,0.2346,0.5098,0.62549,0.59961,12.008
277.9,-0.095146,0.23265,0.48431,0.61961,0.60938,11.89
277.91,-0.093204,0.22972,0.47451,0.62941,0.60938,11.812
277.92,-0.091262,0.22678,0.47451,0.61569,0.61523,11.656
277.93,-0.08932,0.22287,0.4902,0.6098,0.59961,11.499
277.94,-0.087379,0.22092,0.5098,0.61569,0.5957,11.46
277.94,-0.085437,0.21994,0.51569,0.61961,0.5957,11.343
277.95,-0.083495,0.22092,0.50588,0.61569,0.59961,10.874
277.96,-0.081553,0.22483,0.49412,0.61961,0.5957,10.248
277.97,-0.079612,0.23167,0.49412,0.61569,0.5957,9.5046
277.98,-0.075728,0.24438,0.5098,0.61569,0.5957,8.8396
277.98,-0.071845,0.261,0.5098,0.61569,0.5957,8.2529
277.99,-0.067961,0.27957,0.51569,0.6098,0.58398,7.94
278,-0.064078,0.30108,0.5,0.61569,0.58008,7.8227
278.01,-0.060194,0.32845,0.4902,0.62549,0.5957,7.9009
278.02,-0.056311,0.35973,0.48039,0.61569,0.60547,8.0182
278.02,-0.052427,0.39394,0.4902,0.61569,0.60547,8.1356
278.03,-0.048544,0.42913,0.50588,0.61569,0.58984,8.2138
278.04,-0.04466,0.46432,0.5,0.62549,0.5957,8.1356
278.05,-0.040777,0.49853,0.5098,0.62549,0.5957,8.0182
278.06,-0.036893,0.53079,0.52941,0.63529,0.58008,7.94
278.06,-0.03301,0.56012,0.53529,0.63529,0.57031,7.9009
278.07,-0.029126,0.58651,0.55098,0.63529,0.55469,7.94
278.08,-0.025243,0.60997,0.57059,0.62941,0.54492,8.0182
278.09,-0.021359,0.62757,0.58039,0.60588,0.53516,8.0574
278.1,-0.017476,0.6393,0.58039,0.58039,0.52539,8.1356
278.1,-0.013592,0.65005,0.57451,0.56471,0.51953,8.1356
278.11,-0.0097087,0.65787,0.5549,0.56078,0.5293,8.2529
278.12,-0.0058252,0.66178,0.52549,0.5902,0.57031,8.3703
278.13,-0.0019417,0.6608,0.5098,0.59608,0.58398,8.5267
278.14,0,0.65689,0.47059,0.6098,0.60938,8.5658
278.14,0.0038835,0.65005,0.46078,0.61961,0.61914,8.5658
278.15,0.0058252,0.64027,0.46471,0.61569,0.61914,8.5658
278.16,0.0097087,0.63343,0.47059,0.6549,0.64062,8.6441
278.17,0.01165,0.62659,0.43922,0.7,0.66016,8.7614
278.18,0.015534,0.61388,0.57059,0.72157,0.52539,8.9961
278.18,0.017476,0.59824,0.8,0.6451,0.20117,9.1916
278.19,0.021359,0.58162,1.0059,0.35882,-0.13867,9.4654
278.2,0.023301,0.565,0.91569,0.22941,-0.14844,9.8175
278.21,0.025243,0.54545,0.79608,0.17843,0.2793,10.248
278.22,0.027184,0.52493,0.72157,0.11961,0.36523,10.756
278.22,0.031068,0.50244,0.6,0.34902,0.50977,11.343
278.23,0.034951,0.47996,0.51569,0.53529,0.59961,11.773
278.24,0.038835,0.45748,0.48431,0.60588,0.62891,12.086
278.25,0.042718,0.43597,0.4549,0.62549,0.65039,12.086
278.26,0.046602,0.41447,0.41961,0.6549,0.67578,11.656
278.26,0.050485,0.39394,0.4098,0.66078,0.67969,10.874
278.27,0.056311,0.37537,0.42549,0.66078,0.67578,9.9348
278.28,0.060194,0.35679,0.41961,0.66471,0.66992,9.1525
278.29,0.066019,0.34213,0.43529,0.66471,0.67578,8.7614
278.3,0.069903,0.32942,0.42941,0.67059,0.66406,8.8787
278.3,0.075728,0.31672,0.4451,0.66078,0.6543,9.3872
278.31,0.081553,0.30303,0.4549,0.66078,0.64453,10.209
278.32,0.087379,0.29032,0.4451,0.67059,0.64453,10.952
278.33,0.093204,0.27761,0.4549,0.67647,0.64062,11.46
278.34,0.099029,0.26491,0.48039,0.66471,0.61914,11.656
278.34,0.10485,0.25318,0.49412,0.67647,0.61523,11.382
278.35,0.11068,0.24145,0.48039,0.67059,0.61523,10.717
278.36,0.1165,0.22972,0.48431,0.67647,0.60547,9.5828
278.37,0.12039,0.21896,0.48431,0.68039,0.5957,8.2529
278.38,0.12621,0.20821,0.51569,0.67059,0.57422,7.1186
278.38,0.1301,0.19746,0.52941,0.66471,0.56445,6.4537
278.39,0.13592,0.18964,0.5451,0.67059,0.54492,6.1799
278.4,0.14175,0.1828,0.53922,0.66471,0.53516,6.3364
278.41,0.14563,0.174,0.5549,0.67647,0.51953,6.6493
278.42,0.15146,0.1652,0.56078,0.66078,0.50586,6.8057
278.42,0.15534,0.1564,0.57451,0.6549,0.5,6.8057
278.43,0.16117,0.14663,0.56471,0.65098,0.5,6.6884
278.44,0.16505,0.13783,0.58039,0.64118,0.49414,6.4928
278.45,0.16893,0.12805,0.58039,0.62941,0.49023,6.3755
278.46,0.17476,0.12023,0.58431,0.61961,0.48438,6.3755
278.46,0.17864,0.11144,0.56471,0.6098,0.5,6.571
278.47,0.18447,0.10264,0.53529,0.62549,0.5293,6.9622
278.48,0.19029,0.094819,0.52941,0.62549,0.54492,7.3142
278.49,0.19417,0.089932,0.55098,0.6098,0.55078,7.6271
278.5,0.2,0.086022,0.51569,0.62941,0.57422,7.8227
278.5,0.20583,0.080156,0.47451,0.63529,0.60547,7.9009
278.51,0.21165,0.074291,0.48039,0.62941,0.61523,7.94
278.52,0.21748,0.069404,0.5,0.61961,0.60547,8.0182
278.53,0.2233,0.063539,0.46471,0.63529,0.625,8.1356
278.54,0.22913,0.057674,0.43922,0.64118,0.64062,8.3703
278.54,0.23301,0.052786,0.43529,0.65098,0.63477,8.8396
278.55,0.23883,0.047898,0.48431,0.63529,0.61914,9.4654
278.56,0.24272,0.042033,0.48039,0.63529,0.61523,10.13
278.57,0.24854,0.036168,0.47059,0.63529,0.625,10.834
278.58,0.25243,0.030303,0.47059,0.63529,0.625,11.382
278.58,0.25631,0.025415,0.46078,0.63529,0.62891,11.773
278.59,0.26214,0.02346,0.48039,0.64118,0.61914,11.969
278.6,0.26602,0.022483,0.47059,0.6451,0.61523,12.008
278.61,0.2699,0.020528,0.4549,0.6549,0.62891,11.969
278.62,0.27379,0.018573,0.46078,0.6451,0.625,11.89
278.62,0.27767,0.016618,0.48431,0.63529,0.61914,11.89
278.63,0.28155,0.014663,0.46078,0.64118,0.61523,11.89
278.64,0.28544,0.012708,0.47059,0.63529,0.61914,11.89
278.65,0.28932,0.010753,0.47451,0.63529,0.61523,11.695
278.66,0.2932,0.0087977,0.48039,0.62941,0.61914,11.382
278.66,0.29903,0.0058651,0.46078,0.64118,0.61523,10.874
278.67,0.30291,0.0039101,0.46078,0.64118,0.61914,10.209
278.68,0.3068,0.001955,0.46078,0.63529,0.61523,9.2699
278.69,0.31262,0.001955,0.47451,0.62941,0.61914,8.1356
278.7,0.3165,0.0048876,0.4902,0.62549,0.60547,7.0013
278.7,0.32039,0.0087977,0.48431,0.62941,0.60938,5.867
278.71,0.32427,0.014663,0.48431,0.62549,0.60938,4.9674
278.72,0.32816,0.026393,0.48431,0.61961,0.60547,4.1851
278.73,0.33204,0.042033,0.5,0.62549,0.60547,3.5593
278.74,0.33786,0.064516,0.51569,0.61569,0.5957,3.1291
278.74,0.34175,0.091887,0.5098,0.61961,0.5957,2.8944
278.75,0.34563,0.12414,0.5098,0.62549,0.5957,2.8162
278.76,0.34951,0.16129,0.51569,0.61961,0.5957,2.9335
