Time [s], RESP, PLETH, II, MCL, AVR
314.04,0.18964,0.61681,0.4,0.68945,0.59961
314.05,0.18573,0.60411,0.4098,0.70508,0.5957
314.06,0.18182,0.58944,0.41569,0.70898,0.58398
314.06,0.17791,0.57478,0.4098,0.71484,0.58398
314.07,0.17302,0.55816,0.41961,0.70898,0.58008
314.08,0.16911,0.5435,0.41961,0.7207,0.58398
314.09,0.16422,0.52884,0.41961,0.72461,0.57422
314.1,0.16031,0.51417,0.41961,0.73047,0.58008
314.1,0.15738,0.50147,0.42549,0.73438,0.57422
314.11,0.15445,0.48974,0.42941,0.75391,0.58008
314.12,0.15249,0.47996,0.43922,0.75977,0.57031
314.13,0.15054,0.47312,0.43922,0.75391,0.57031
314.14,0.14858,0.46725,0.43529,0.75977,0.57422
314.14,0.14761,0.46237,0.4451,0.76953,0.56445
314.15,0.14565,0.45748,0.44902,0.77539,0.56055
314.16,0.14467,0.45357,0.46471,0.7793,0.55469
314.17,0.1437,0.45161,0.47451,0.79492,0.55078
314.18,0.14272,0.44966,0.49412,0.81445,0.53516
314.18,0.14174,0.44868,0.51569,0.82031,0.51562
314.19,0.14076,0.44868,0.55098,0.83008,0.49414
314.2,0.14076,0.44868,0.58039,0.82422,0.47461
314.21,0.13978,0.44966,0.61569,0.84375,0.44531
314.22,0.13978,0.45064,0.65098,0.84961,0.42578
314.22,0.13978,0.45259,0.67647,0.85938,0.4043
314.23,0.13978,0.45357,0.7,0.84961,0.38477
314.24,0.13881,0.45455,0.72157,0.84375,0.37109
314.25,0.13783,0.4565,0.70588,0.82031,0.375
314.26,0.13685,0.45846,0.6902,0.79883,0.38477
314.26,0.13587,0.45943,0.6451,0.7793,0.41602
314.27,0.1349,0.46139,0.5902,0.75,0.45508
314.28,0.13392,0.46139,0.52941,0.72461,0.49414
314.29,0.13294,0.46237,0.48431,0.70898,0.52539
314.3,0.13099,0.46139,0.4451,0.68945,0.55469
314.3,0.12805,0.46041,0.41569,0.66992,0.57422
314.31,0.12512,0.45943,0.39412,0.6543,0.58398
314.32,0.12219,0.45748,0.3902,0.65039,0.5957
314.33,0.11828,0.4565,0.39412,0.6543,0.5957
314.34,0.11535,0.45552,0.3902,0.64453,0.58984
314.34,0.11241,0.45259,0.4,0.66016,0.58398
314.35,0.1085,0.45064,0.4,0.6543,0.58398
314.36,0.10557,0.4477,0.41569,0.66016,0.58008
314.37,0.10264,0.44477,0.41569,0.66016,0.58008
314.38,0.098729,0.44086,0.41569,0.66016,0.58008
314.38,0.094819,0.43695,0.41961,0.66016,0.57422
314.39,0.090909,0.43304,0.41961,0.625,0.57422
314.4,0.087977,0.42913,0.41961,0.58398,0.58008
314.41,0.084066,0.42522,0.41961,0.57031,0.57422
314.42,0.080156,0.42131,0.41961,0.56055,0.58008
314.42,0.077224,0.41838,0.41961,0.56055,0.57422
314.43,0.074291,0.41642,0.41569,0.56445,0.58008
314.44,0.072336,0.41349,0.41569,0.58008,0.58008
314.45,0.070381,0.40958,0.41569,0.58398,0.58398
314.46,0.070381,0.40469,0.41961,0.58984,0.57422
314.46,0.069404,0.39883,0.41961,0.60547,0.57031
314.47,0.069404,0.39394,0.42941,0.62891,0.56055
314.48,0.069404,0.39003,0.43922,0.66016,0.56055
314.49,0.070381,0.38905,0.4549,0.66016,0.54492
314.5,0.070381,0.39101,0.46471,0.65039,0.53516
314.5,0.072336,0.39785,0.47451,0.63477,0.53516
314.51,0.073314,0.40958,0.48039,0.60938,0.5293
314.52,0.075269,0.42522,0.46471,0.58398,0.53906
314.53,0.077224,0.44184,0.44902,0.55469,0.54492
314.54,0.080156,0.45943,0.44902,0.53906,0.53906
314.54,0.083089,0.48094,0.43922,0.54492,0.54492
314.55,0.086022,0.50342,0.43529,0.58398,0.56055
314.56,0.087977,0.5259,0.42549,0.5957,0.56445
314.57,0.090909,0.54643,0.4098,0.59961,0.58398
314.58,0.093842,0.565,0.4,0.61523,0.58398
314.58,0.095797,0.58065,0.39412,0.60938,0.5957
314.59,0.097752,0.59335,0.39412,0.60938,0.58398
314.6,0.098729,0.60313,0.39412,0.60938,0.58984
314.61,0.10068,0.60899,0.39412,0.62891,0.58984
314.62,0.10166,0.6129,0.39412,0.62891,0.5957
314.62,0.10264,0.61486,0.40392,0.64453,0.58398
314.63,0.10362,0.61388,0.4451,0.66406,0.56055
314.64,0.10459,0.6129,0.5,0.65039,0.52539
314.65,0.10459,0.60997,0.64118,0.59961,0.4043
314.66,0.10557,0.60606,0.76667,0.62891,0.28516
314.66,0.10557,0.60117,0.58431,0.63477,0.33984
314.67,0.10655,0.59531,0.30392,0.36523,0.5
314.68,0.10557,0.58847,0.029412,0.29492,0.72461
314.69,0.10557,0.58065,-0.031373,0.38086,0.83984
314.7,0.10459,0.57087,0.07451,0.40039,0.82422
314.7,0.10459,0.56109,0.21373,0.48438,0.73438
314.71,0.10362,0.55034,0.3451,0.59961,0.63477
314.72,0.10362,0.53861,0.40392,0.6543,0.5957
314.73,0.10264,0.52786,0.41569,0.67969,0.58398
314.74,0.10264,0.51711,0.42549,0.69922,0.58398
314.74,0.10166,0.50538,0.43922,0.72461,0.58008
314.75,0.10166,0.49365,0.4451,0.72461,0.57422
314.76,0.10166,0.48094,0.4451,0.73438,0.58008
314.77,0.10166,0.47019,0.4451,0.73047,0.57422
314.78,0.10068,0.45846,0.4451,0.73047,0.57031
314.78,0.099707,0.44868,0.44902,0.73047,0.56445
314.79,0.098729,0.44086,0.4549,0.74414,0.56445
314.8,0.097752,0.43402,0.46078,0.75,0.56445
314.81,0.097752,0.42815,0.46471,0.76562,0.56445
314.82,0.097752,0.42424,0.47059,0.74414,0.56055
314.82,0.097752,0.42033,0.46471,0.74414,0.55469
314.83,0.098729,0.41838,0.48039,0.74023,0.54492
314.84,0.098729,0.4174,0.49412,0.74023,0.53516
314.85,0.098729,0.4174,0.5,0.75,0.53516
314.86,0.098729,0.4174,0.51569,0.75977,0.51953
314.86,0.099707,0.41838,0.51961,0.75977,0.50977
314.87,0.10068,0.41935,0.5549,0.77539,0.49414
314.88,0.10166,0.42131,0.58039,0.7793,0.4707
314.89,0.10362,0.42424,0.61569,0.77539,0.44531
314.9,0.10655,0.42717,0.64118,0.78906,0.41992
314.9,0.1085,0.43109,0.67059,0.79883,0.39453
314.91,0.11046,0.435,0.7,0.80469,0.375
314.92,0.11241,0.43891,0.72549,0.79883,0.36523
314.93,0.11437,0.44086,0.73137,0.81055,0.34961
314.94,0.11535,0.44282,0.72549,0.79492,0.35547
314.94,0.1173,0.44477,0.7,0.77539,0.36523
314.95,0.11828,0.44575,0.6549,0.75391,0.40039
314.96,0.11926,0.44673,0.6098,0.74023,0.43555
314.97,0.12121,0.4477,0.55098,0.7207,0.48047
314.98,0.12219,0.4477,0.49412,0.70898,0.51562
314.98,0.12317,0.44673,0.46471,0.69531,0.53516
314.99,0.12512,0.44575,0.4451,0.70508,0.56055
315,0.12512,0.44477,0.42941,0.69531,0.57031
315.01,0.1261,0.44282,0.42549,0.70508,0.57422
315.02,0.12512,0.44184,0.41569,0.69922,0.58398
315.02,0.12512,0.43988,0.41961,0.70508,0.58398
315.03,0.12414,0.43891,0.41961,0.68945,0.58008
315.04,0.12317,0.43695,0.42941,0.69531,0.57422
315.05,0.12219,0.43402,0.42941,0.69922,0.58008
315.06,0.12121,0.43206,0.43922,0.70508,0.57031
315.06,0.12023,0.42913,0.43529,0.69922,0.57422
315.07,0.11926,0.4262,0.42941,0.70898,0.58008
315.08,0.11828,0.42326,0.42549,0.69922,0.57422
315.09,0.1173,0.42033,0.43529,0.70508,0.57422
315.1,0.1173,0.41642,0.43922,0.70898,0.57031
315.1,0.1173,0.41349,0.4451,0.70508,0.57031
315.11,0.1173,0.41056,0.43922,0.70508,0.57031
315.12,0.11828,0.40665,0.43529,0.69922,0.56445
315.13,0.11926,0.40371,0.42941,0.70508,0.56445
315.14,0.12023,0.3998,0.42941,0.70898,0.57031
315.14,0.12219,0.39589,0.43922,0.7207,0.56445
315.15,0.12512,0.39101,0.4451,0.70508,0.56055
315.16,0.12805,0.38612,0.44902,0.70508,0.55469
315.17,0.13099,0.38319,0.4451,0.73047,0.56055
315.18,0.1349,0.38123,0.46078,0.75,0.55469
315.18,0.13881,0.38319,0.46471,0.75977,0.54492
315.19,0.1437,0.39003,0.48039,0.77539,0.5293
315.2,0.14956,0.3998,0.5098,0.76953,0.51562
315.21,0.1564,0.41447,0.51569,0.77539,0.50977
315.22,0.16227,0.43402,0.4902,0.75,0.51953
315.22,0.16911,0.45259,0.4902,0.71484,0.52539
315.23,0.17498,0.47116,0.48039,0.67578,0.53516
315.24,0.18182,0.49267,0.48431,0.66992,0.53516
315.25,0.18768,0.51515,0.46471,0.66016,0.53516
315.26,0.19355,0.53568,0.46471,0.69922,0.54492
315.26,0.20039,0.55425,0.43922,0.70898,0.57031
315.27,0.20723,0.56989,0.41569,0.70508,0.58398
315.28,0.2131,0.5826,0.4,0.70898,0.58398
315.29,0.21994,0.59238,0.40392,0.70508,0.58398
315.3,0.22581,0.59824,0.4098,0.69922,0.58398
315.3,0.23167,0.60215,0.39412,0.69531,0.58984
315.31,0.23754,0.60411,0.4,0.70508,0.58984
315.32,0.24438,0.60411,0.4098,0.70508,0.58398
315.33,0.25024,0.60215,0.4098,0.72461,0.58984
315.34,0.25709,0.59824,0.43922,0.73438,0.57031
315.34,0.26295,0.59335,0.51961,0.69922,0.50977
315.35,0.27077,0.58651,0.66471,0.5957,0.375
315.36,0.27761,0.57771,0.73137,0.57031,0.2793
315.37,0.28543,0.56696,0.50588,0.60938,0.38086
315.38,0.29326,0.55621,0.26471,0.55078,0.55078
315.38,0.3001,0.5435,0.068627,0.53906,0.75391
315.39,0.30694,0.52981,0.029412,0.63477,0.84961
315.4,0.31378,0.51613,0.068627,0.64453,0.85938
315.41,0.32063,0.50244,0.17451,0.57031,0.76562
315.42,0.32747,0.48778,0.3098,0.62891,0.66016
315.42,0.33529,0.47507,0.37451,0.69922,0.61523
315.43,0.34311,0.46334,0.38431,0.74023,0.60938
315.44,0.35093,0.45064,0.39412,0.75391,0.59961
315.45,0.35777,0.43891,0.39412,0.76953,0.59961
315.46,0.36461,0.4262,0.3902,0.75977,0.58984
315.46,0.37146,0.41544,0.40392,0.76562,0.59961
315.47,0.3783,0.40567,0.39412,0.75391,0.59961
315.48,0.38612,0.39785,0.39412,0.75977,0.59961
315.49,0.39394,0.39101,0.3902,0.75391,0.60547
315.5,0.40274,0.38612,0.39412,0.75977,0.5957
315.5,0.41153,0.38221,0.4,0.74414,0.58398
315.51,0.42033,0.37928,0.4098,0.75391,0.58008
315.52,0.43011,0.37634,0.3902,0.76562,0.5957
315.53,0.43988,0.37537,0.39412,0.77539,0.58398
315.54,0.44966,0.37439,0.41961,0.75391,0.57031
315.54,0.45846,0.37439,0.42549,0.75977,0.56445
315.55,0.46725,0.37439,0.43529,0.74023,0.56055
315.56,0.47507,0.37537,0.4451,0.74414,0.55469
315.57,0.48289,0.37634,0.43922,0.73047,0.55469
315.58,0.49267,0.3783,0.47059,0.75,0.5293
315.58,0.50147,0.38123,0.5,0.76562,0.50977
315.59,0.51222,0.38319,0.53529,0.75391,0.48438
315.6,0.52199,0.38612,0.56078,0.75977,0.46484
315.61,0.53177,0.38807,0.58039,0.75391,0.44531
315.62,0.54154,0.39003,0.6098,0.76562,0.42578
315.62,0.55034,0.39198,0.64118,0.76953,0.40039
315.63,0.55914,0.39394,0.6549,0.75391,0.38477
315.64,0.56794,0.39589,0.62941,0.77539,0.40039
315.65,0.57674,0.39687,0.60588,0.76562,0.41992
315.66,0.58553,0.39687,0.58039,0.75,0.44531
315.66,0.59531,0.39589,0.53529,0.75391,0.48047
315.67,0.60313,0.39492,0.4902,0.74414,0.51562
315.68,0.61193,0.39296,0.41961,0.75977,0.56055
315.69,0.61975,0.39198,0.38431,0.73438,0.58398
315.7,0.62757,0.39101,0.37059,0.73047,0.59961
315.7,0.63343,0.39003,0.3549,0.72461,0.60547
315.71,0.6393,0.38905,0.32353,0.70508,0.62891
315.72,0.64321,0.38807,0.33529,0.69531,0.62891
315.73,0.64809,0.38807,0.31961,0.70508,0.63477
315.74,0.652,0.3871,0.32941,0.68555,0.62891
315.74,0.65591,0.38612,0.33529,0.70898,0.62891
315.75,0.65885,0.38514,0.32353,0.69922,0.62891
315.76,0.66178,0.37146,0.3549,0.68945,0.60938
315.77,0.66471,0.35288,0.32941,0.68555,0.62891
315.78,0.66764,0.34213,0.3451,0.67969,0.61914
315.78,0.67058,0.33529,0.34902,0.67578,0.60547
315.79,0.67253,0.3304,0.34902,0.67578,0.60938
315.8,0.67449,0.32649,0.34902,0.66992,0.61914
315.81,0.67742,0.32356,0.34902,0.66406,0.60547
315.82,0.67937,0.32063,0.35882,0.67578,0.59961
315.82,0.68133,0.31965,0.34902,0.67578,0.61523
315.83,0.68524,0.31769,0.34902,0.67969,0.61523
315.84,0.68817,0.31476,0.34902,0.69922,0.61523
315.85,0.69208,0.31183,0.33529,0.69531,0.625
315.86,0.69599,0.3089,0.34902,0.69531,0.60547
315.86,0.6999,0.30596,0.3549,0.71484,0.60938
315.87,0.70381,0.30401,0.37059,0.73438,0.60547
315.88,0.70772,0.30303,0.37451,0.74414,0.59961
315.89,0.71163,0.30401,0.38039,0.76562,0.58398
315.9,0.7175,0.30792,0.3902,0.76953,0.58398
315.9,0.72336,0.31574,0.40392,0.77539,0.57422
315.91,0.72923,0.32747,0.41961,0.75,0.57031
315.92,0.73607,0.34115,0.41961,0.71484,0.56055
315.93,0.74291,0.35582,0.40392,0.68555,0.57031
315.94,0.74878,0.37537,0.39412,0.67578,0.57422
315.94,0.75464,0.39785,0.39412,0.66992,0.57422
315.95,0.76051,0.42131,0.38431,0.69531,0.58398
315.96,0.76833,0.44379,0.37059,0.70508,0.59961
315.97,0.77615,0.46628,0.34902,0.67969,0.60938
315.98,0.78495,0.48485,0.3451,0.68555,0.61523
315.98,0.79374,0.50244,0.33922,0.68555,0.60938
315.99,0.8045,0.51613,0.34902,0.68555,0.60547
316,0.81427,0.5259,0.3451,0.67969,0.60938
316.01,0.82502,0.53275,0.32941,0.67969,0.61914
316.02,0.83578,0.53666,0.3451,0.68945,0.60938
316.02,0.84555,0.53666,0.3549,0.70898,0.60547
316.03,0.85533,0.5347,0.3902,0.7207,0.58984
316.04,0.86413,0.52981,0.46078,0.69531,0.53516
316.05,0.8739,0.52395,0.6,0.61523,0.41992
316.06,0.88368,0.51515,0.70588,0.59961,0.30469
316.06,0.89345,0.50538,0.4902,0.6543,0.40039
316.07,0.9042,0.49365,0.22941,0.55469,0.56055
316.08,0.91496,0.47996,0.0078431,0.51953,0.76953
316.09,0.92375,0.46628,-0.031373,0.58984,0.85938
316.1,0.93255,0.45064,0.029412,0.60938,0.86523
316.1,0.94135,0.43597,0.13333,0.53906,0.76953
316.11,0.94917,0.42033,0.27451,0.61914,0.66406
316.12,0.95699,0.40762,0.32941,0.67969,0.625
316.13,0.96579,0.39589,0.34902,0.70898,0.60938
316.14,0.97458,0.38319,0.35882,0.73047,0.60938
316.14,0.98436,0.37146,0.37059,0.73438,0.59961
316.15,0.99218,0.35973,0.37059,0.74414,0.59961
316.16,1,0.34897,0.37059,0.75,0.59961
316.17,1,0.3392,0.38431,0.74414,0.58984
316.18,1,0.33138,0.3902,0.75,0.58398
316.18,1,0.32454,0.38431,0.75391,0.5957
316.19,1,0.31965,0.39412,0.75977,0.58984
316.2,1,0.31574,0.39412,0.75391,0.58398
316.21,1,0.31378,0.4098,0.75977,0.58008
316.22,1,0.31281,0.4098,0.76562,0.57422
316.22,1,0.31183,0.41961,0.78516,0.56445
316.23,1,0.31281,0.42549,0.7793,0.56445
316.24,1,0.31378,0.42941,0.7793,0.56055
316.25,1,0.31574,0.43529,0.77539,0.55469
316.26,1,0.31769,0.44902,0.78516,0.53906
316.26,1,0.31965,0.46471,0.78516,0.53516
316.27,1,0.32258,0.48431,0.79883,0.51953
316.28,1,0.32551,0.5098,0.79883,0.5
316.29,1,0.32942,0.5451,0.80469,0.48047
316.3,1,0.33333,0.56471,0.81445,0.46484
316.3,1,0.33724,0.6,0.82422,0.43945
316.31,1,0.34115,0.62549,0.83008,0.41602
316.32,1,0.34506,0.65098,0.83398,0.39453
316.33,1,0.348,0.67059,0.83008,0.38477
316.34,1,0.35191,0.66078,0.82422,0.38086
316.34,1,0.35484,0.65098,0.81445,0.39062
316.35,1,0.35875,0.6098,0.79883,0.41992
316.36,1,0.36168,0.56471,0.78516,0.45508
316.37,1,0.36461,0.51569,0.77539,0.49414
316.38,1,0.36755,0.47451,0.76562,0.52539
316.38,1,0.3695,0.43922,0.75,0.55469
316.39,1,0.37048,0.41569,0.75391,0.57031
316.4,1,0.37243,0.4,0.73438,0.58398
316.41,1,0.37341,0.3902,0.74414,0.58398
316.42,1,0.37341,0.38431,0.73438,0.5957
316.42,1,0.37439,0.3902,0.74023,0.58984
316.43,1,0.37439,0.38431,0.73047,0.5957
316.44,1,0.37341,0.38039,0.73047,0.58984
316.45,1,0.37243,0.38431,0.73438,0.58984
316.46,0.99609,0.37243,0.3902,0.72461,0.58398
316.46,0.99218,0.37146,0.38431,0.70898,0.58398
316.47,0.98338,0.37146,0.3902,0.7207,0.58398
316.48,0.97556,0.37048,0.38431,0.70508,0.58398
316.49,0.96676,0.37048,0.39412,0.70898,0.58008
316.5,0.95894,0.37048,0.4,0.69922,0.57422
316.5,0.9521,0.37048,0.40392,0.70508,0.58008
316.51,0.94428,0.37048,0.39412,0.70508,0.57422
316.52,0.93744,0.37048,0.39412,0.70898,0.58398
316.53,0.93157,0.37048,0.38431,0.71484,0.58398
316.54,0.92473,0.3695,0.3902,0.70898,0.58398
316.54,0.91887,0.36852,0.3902,0.73047,0.58398
316.55,0.91202,0.36559,0.39412,0.73047,0.58008
316.56,0.90616,0.36364,0.4098,0.75391,0.57422
316.57,0.90029,0.36168,0.41569,0.7793,0.57422
316.58,0.89443,0.3607,0.41961,0.81055,0.57031
316.58,0.88954,0.36266,0.4451,0.80469,0.54492
316.59,0.88368,0.36852,0.4549,0.82031,0.53906
316.6,0.87781,0.3783,0.44902,0.79492,0.53906
316.61,0.87292,0.39198,0.4451,0.75391,0.53906
316.62,0.86706,0.40958,0.42549,0.7207,0.55469
316.62,0.86119,0.42717,0.42549,0.70898,0.55078
316.63,0.8563,0.44477,0.41569,0.70508,0.56055
316.64,0.85044,0.46628,0.4098,0.72461,0.56445
316.65,0.84457,0.48876,0.39412,0.74414,0.58398
316.66,0.83871,0.51124,0.38431,0.75,0.58984
316.66,0.8348,0.53079,0.37059,0.73438,0.60547
316.67,0.82991,0.54839,0.37059,0.74414,0.60547
316.68,0.826,0.56305,0.36471,0.73438,0.60547
316.69,0.82209,0.5738,0.36471,0.74023,0.60547
316.7,0.8172,0.5826,0.37059,0.74414,0.60547
316.7,0.81329,0.58749,0.37059,0.74023,0.60547
316.71,0.80841,0.59042,0.37059,0.75,0.60547
316.72,0.80352,0.59042,0.39412,0.76953,0.5957
316.73,0.79961,0.58749,0.43529,0.77539,0.57031
316.74,0.79472,0.58456,0.5549,0.72461,0.47461
316.74,0.79081,0.57967,0.71569,0.75,0.33594
316.75,0.78592,0.5738,0.73137,0.7793,0.30078
316.76,0.78201,0.56598,0.39412,0.58008,0.44531
316.77,0.7781,0.55718,0.12353,0.41602,0.64453
316.78,0.77419,0.54741,-0.027451,0.43945,0.81445
316.78,0.77028,0.53666,0.017647,0.44922,0.83984
316.79,0.76637,0.52493,0.11961,0.50586,0.78906
316.8,0.76149,0.51222,0.26471,0.64062,0.68555
316.81,0.75758,0.50049,0.33922,0.72461,0.62891
316.82,0.75269,0.48778,0.35882,0.75977,0.61914
316.82,0.74878,0.47703,0.37451,0.78516,0.60547
316.83,0.74487,0.46725,0.37451,0.7793,0.60547
316.84,0.74096,0.45552,0.38431,0.78516,0.60547
316.85,0.73803,0.44477,0.3902,0.7793,0.59961
316.86,0.73412,0.43402,0.38431,0.79492,0.60547
316.86,0.73021,0.42424,0.3902,0.81055,0.59961
316.87,0.7263,0.41642,0.39412,0.81055,0.59961
316.88,0.72239,0.40958,0.39412,0.81055,0.59961
316.89,0.71848,0.40371,0.4,0.81445,0.5957
316.9,0.71457,0.3998,0.4,0.82031,0.5957
316.9,0.71163,0.39589,0.4,0.81445,0.5957
316.91,0.7087,0.39394,0.40392,0.83398,0.58984
316.92,0.70479,0.39296,0.40392,0.83008,0.58398
316.93,0.70186,0.39198,0.41569,0.82422,0.58008
316.94,0.69795,0.39198,0.42549,0.83008,0.57031
316.94,0.69404,0.39296,0.43922,0.83984,0.56055
316.95,0.69013,0.39492,0.4549,0.84375,0.55078
316.96,0.68622,0.39589,0.48039,0.84961,0.53516
316.97,0.68231,0.39785,0.50588,0.85547,0.51953
316.98,0.6784,0.3998,0.52941,0.86914,0.5
316.98,0.67449,0.40078,0.56078,0.87891,0.48047
316.99,0.67058,0.40274,0.59608,0.90039,0.46094
317,0.66764,0.40469,0.62549,0.91016,0.43555
317.01,0.66373,0.40665,0.65098,0.91406,0.41992
317.02,0.65982,0.40762,0.6549,0.89453,0.4043
317.02,0.65591,0.4086,0.66078,0.88867,0.39453
317.03,0.65103,0.4086,0.65098,0.85547,0.40039
317.04,0.64712,0.4086,0.61569,0.83008,0.42969
317.05,0.64223,0.40762,0.56078,0.78516,0.46094
317.06,0.63832,0.40665,0.50588,0.77539,0.5
317.06,0.63441,0.40469,0.4549,0.75391,0.53906
317.07,0.6305,0.40371,0.41569,0.74414,0.56445
317.08,0.62561,0.40274,0.38431,0.72461,0.58984
317.09,0.62072,0.40176,0.36471,0.70508,0.60547
317.1,0.61486,0.3998,0.34902,0.68945,0.60547
317.1,0.60899,0.39883,0.34902,0.68555,0.61523
317.11,0.60215,0.39785,0.34902,0.69531,0.61523
317.12,0.59531,0.39687,0.34902,0.68945,0.61523
317.13,0.58847,0.39687,0.3451,0.69531,0.60938
317.14,0.58065,0.39589,0.3549,0.70508,0.60547
317.14,0.57283,0.39492,0.35882,0.71484,0.60547
317.15,0.565,0.39394,0.37059,0.7207,0.60547
317.16,0.55718,0.39296,0.37059,0.73047,0.59961
317.17,0.54936,0.39296,0.38039,0.73047,0.5957
317.18,0.54154,0.39101,0.38039,0.73047,0.5957
317.18,0.53372,0.38905,0.3902,0.73047,0.5957
317.19,0.5259,0.3871,0.38431,0.73047,0.5957
317.2,0.51808,0.38514,0.38039,0.73047,0.59961
317.21,0.51222,0.38221,0.38431,0.73047,0.59961
317.22,0.50538,0.38025,0.38431,0.73047,0.59961
317.22,0.49951,0.37732,0.3902,0.74023,0.59961
317.23,0.49365,0.37537,0.38431,0.73047,0.5957
317.24,0.48876,0.37243,0.3902,0.73438,0.58984
317.25,0.48289,0.3695,0.39412,0.75,0.58398
317.26,0.47898,0.36755,0.4098,0.78906,0.58398
317.26,0.4741,0.36657,0.41569,0.79883,0.58008
317.27,0.46921,0.36852,0.43529,0.79883,0.56055
317.28,0.46432,0.37439,0.43922,0.79492,0.56055
317.29,0.45943,0.38319,0.4451,0.7793,0.55469
317.3,0.45455,0.39785,0.43529,0.73438,0.55078
317.3,0.45064,0.4174,0.41961,0.70508,0.56055
317.31,0.44673,0.43891,0.41569,0.67969,0.56445
317.32,0.44379,0.46041,0.4098,0.67969,0.56445
317.33,0.44086,0.47996,0.4,0.69922,0.58008
317.34,0.43695,0.50147,0.39412,0.72461,0.58398
317.34,0.43402,0.52395,0.37451,0.73047,0.5957
317.35,0.43011,0.54448,0.36471,0.7207,0.60547
317.36,0.4262,0.56305,0.34902,0.72461,0.60547
317.37,0.42229,0.57771,0.34902,0.71484,0.60938
317.38,0.41838,0.58944,0.35882,0.7207,0.60547
317.38,0.41447,0.59824,0.3549,0.70508,0.60547
317.39,0.41153,0.60313,0.36471,0.70898,0.60547
317.4,0.40665,0.60508,0.37059,0.70508,0.60547
317.41,0.40274,0.60508,0.3902,0.74023,0.5957
317.42,0.39883,0.60313,0.43529,0.72461,0.57031
317.42,0.39394,0.59922,0.53922,0.69531,0.49023
317.43,0.38905,0.59433,0.71569,0.71484,0.33984
317.44,0.38416,0.58749,0.75098,0.75,0.29492
317.45,0.3783,0.58065,0.43922,0.55078,0.41602
317.46,0.37243,0.57283,0.14314,0.34961,0.61523
317.46,0.36755,0.56403,-0.05098,0.36523,0.81445
317.47,0.36266,0.55425,-0.011765,0.39453,0.84961
317.48,0.35777,0.54448,0.098039,0.46484,0.79883
317.49,0.35386,0.53275,0.25882,0.61523,0.68555
317.5,0.34897,0.52102,0.33529,0.68945,0.63477
317.5,0.34409,0.50831,0.36471,0.73438,0.61523
317.51,0.3392,0.4956,0.37059,0.75,0.60938
317.52,0.33431,0.48387,0.38039,0.75391,0.60547
317.53,0.3304,0.47312,0.38039,0.76562,0.60547
317.54,0.32649,0.46139,0.38431,0.75977,0.59961
317.54,0.32258,0.44966,0.3902,0.76953,0.59961
317.55,0.31867,0.43891,0.39412,0.76953,0.5957
317.56,0.31378,0.42913,0.39412,0.77539,0.58984
317.57,0.30987,0.42033,0.4,0.75977,0.5957
317.58,0.30596,0.41153,0.4,0.76953,0.5957
317.58,0.30108,0.40469,0.40392,0.75977,0.5957
317.59,0.29619,0.3998,0.4098,0.76953,0.58984
317.6,0.29228,0.39589,0.4098,0.76953,0.58984
317.61,0.28739,0.39296,0.41961,0.77539,0.58398
317.62,0.28348,0.39101,0.41961,0.76953,0.58398
317.62,0.27957,0.38905,0.42549,0.78516,0.58008
317.63,0.27566,0.38905,0.43922,0.7793,0.56055
317.64,0.27273,0.38807,0.46078,0.79883,0.55469
317.65,0.26979,0.38905,0.46471,0.79883,0.53906
317.66,0.26784,0.38905,0.50588,0.82422,0.51953
317.66,0.26491,0.39003,0.52941,0.83008,0.50586
317.67,0.26197,0.39198,0.5549,0.84961,0.48438
317.68,0.26002,0.39394,0.5902,0.85547,0.46094
317.69,0.25709,0.39589,0.62549,0.84961,0.43555
317.7,0.25513,0.39785,0.6451,0.86914,0.41992
317.7,0.2522,0.39883,0.66078,0.86914,0.4043
317.71,0.25024,0.40078,0.67059,0.85547,0.40039
317.72,0.24829,0.40176,0.6549,0.76562,0.4043
317.73,0.24633,0.40176,0.62549,0.68555,0.42578
317.74,0.24438,0.40176,0.57451,0.61523,0.46094
317.74,0.2434,0.40078,0.52549,0.57422,0.49414
317.75,0.24047,0.39883,0.47059,0.54492,0.5293
317.76,0.23851,0.39785,0.42549,0.5293,0.57031
317.77,0.2346,0.39687,0.3902,0.51562,0.58984
317.78,0.23167,0.39492,0.37059,0.5,0.60547
317.78,0.22776,0.39394,0.3451,0.49414,0.61914
317.79,0.22483,0.39198,0.32941,0.48438,0.62891
317.8,0.2219,0.39101,0.32941,0.49023,0.63477
317.81,0.21896,0.39785,0.3451,0.50977,0.625
317.82,0.21603,0.4086,0.3549,0.50586,0.61914
317.82,0.2131,0.41349,0.37059,0.51953,0.60938
317.83,0.21017,0.41544,0.37059,0.51953,0.60547
317.84,0.20723,0.41544,0.38039,0.53516,0.59961
317.85,0.2043,0.41447,0.3902,0.53906,0.59961
317.86,0.20137,0.41251,0.39412,0.55078,0.59961
317.86,0.19941,0.40958,0.38431,0.55078,0.60547
317.87,0.19648,0.40665,0.38039,0.55469,0.60547
317.88,0.19355,0.40371,0.38431,0.55078,0.59961
317.89,0.19159,0.40078,0.38431,0.56055,0.5957
317.9,0.18866,0.39883,0.38039,0.56445,0.59961
317.9,0.18573,0.39589,0.38431,0.56055,0.59961
317.91,0.18377,0.39198,0.3902,0.57031,0.60547
317.92,0.18182,0.38905,0.38431,0.56445,0.60547
317.93,0.18084,0.38514,0.38039,0.57422,0.60547
