Time [s], RESP, PLETH, II, V, AVR, CVP
281.34,0.39101,0.652,0.39532,0.49511,0.5197,12.751
281.34,0.38514,0.63832,0.39532,0.5,0.5197,13.064
281.35,0.37928,0.62366,0.39532,0.49511,0.5197,13.377
281.36,0.37439,0.60899,0.39039,0.5,0.5197,13.651
281.37,0.36852,0.59433,0.39532,0.50489,0.5197,13.963
281.38,0.36364,0.58162,0.39532,0.50489,0.5197,14.198
281.38,0.35777,0.56891,0.40025,0.50489,0.51478,14.433
281.39,0.35191,0.55718,0.40025,0.51468,0.50493,14.628
281.4,0.34604,0.54545,0.40517,0.53033,0.49507,14.824
281.41,0.34018,0.5347,0.4298,0.59491,0.59975,14.941
281.42,0.33431,0.5259,0.46552,0.64481,0.6798,15.137
281.42,0.32845,0.51711,0.46059,0.59002,0.75985,15.254
281.43,0.32258,0.50929,0.49015,0.41487,0.71552,15.372
281.44,0.31672,0.50147,0.47044,0.23973,0.67488,15.528
281.45,0.31085,0.4956,0.44458,0.27984,0.72537,15.684
281.46,0.30499,0.48974,0.38547,0.36008,0.7303,15.88
281.46,0.29814,0.48387,0.38054,0.45499,0.58498,16.154
281.47,0.29228,0.47801,0.41502,0.50978,0.5,16.271
281.48,0.28641,0.47116,0.41502,0.52544,0.46552,16.389
281.49,0.27957,0.46334,0.40025,0.52544,0.45443,16.467
281.5,0.2737,0.45552,0.4101,0.52544,0.44951,16.467
281.5,0.26784,0.44673,0.41502,0.51957,0.44951,16.506
281.51,0.26197,0.43793,0.4101,0.51957,0.44951,16.506
281.52,0.25611,0.42913,0.4101,0.51957,0.43966,16.584
281.53,0.25122,0.42033,0.4101,0.51468,0.43966,16.584
281.54,0.24633,0.41349,0.41502,0.51957,0.43966,16.623
281.54,0.24047,0.40665,0.4101,0.51468,0.43473,16.623
281.55,0.23558,0.39883,0.41502,0.51468,0.43473,16.701
281.56,0.23069,0.39101,0.41995,0.51468,0.43966,16.701
281.57,0.22678,0.38416,0.41995,0.51957,0.4298,16.701
281.58,0.2219,0.3783,0.41995,0.51468,0.43473,16.78
281.58,0.21799,0.37243,0.41995,0.51468,0.4298,16.78
281.59,0.21408,0.36657,0.41995,0.50978,0.4298,16.78
281.6,0.21114,0.36168,0.41995,0.50978,0.42488,16.701
281.61,0.20821,0.35679,0.41502,0.50978,0.42488,16.623
281.62,0.20626,0.35191,0.41502,0.50978,0.41995,16.506
281.62,0.2043,0.34702,0.41502,0.50978,0.42488,16.389
281.63,0.20235,0.34213,0.4101,0.50978,0.41995,16.154
281.64,0.20039,0.33822,0.41502,0.50978,0.42488,15.88
281.65,0.19844,0.33529,0.41502,0.50978,0.40517,15.684
281.66,0.19648,0.33236,0.4101,0.50489,0.40025,15.567
281.66,0.19453,0.3304,0.41502,0.5,0.39532,15.528
281.67,0.19355,0.32845,0.41995,0.49511,0.39039,15.528
281.68,0.19159,0.32747,0.41995,0.49511,0.38547,15.528
281.69,0.19062,0.32551,0.41995,0.49511,0.38054,15.567
281.7,0.18964,0.32258,0.41995,0.5,0.38547,15.684
281.7,0.18964,0.31965,0.42488,0.50489,0.38054,15.841
281.71,0.18866,0.31672,0.4298,0.50489,0.38054,15.997
281.72,0.18768,0.31281,0.43473,0.50489,0.38054,16.193
281.73,0.18768,0.3089,0.44458,0.50978,0.38054,16.389
281.74,0.18671,0.30694,0.44951,0.50978,0.38547,16.506
281.74,0.18573,0.30499,0.46059,0.51468,0.39039,16.623
281.75,0.18573,0.30205,0.46552,0.52544,0.39532,16.701
281.76,0.18475,0.3001,0.47044,0.53033,0.40025,16.701
281.77,0.18475,0.29717,0.47537,0.53033,0.4101,16.701
281.78,0.18475,0.29423,0.47044,0.53033,0.41995,16.701
281.78,0.18573,0.29228,0.4803,0.53523,0.42488,16.623
281.79,0.18573,0.2913,0.47537,0.53523,0.4298,16.623
281.8,0.18573,0.28935,0.4803,0.53523,0.4298,16.623
281.81,0.18573,0.28739,0.47044,0.53523,0.43473,16.623
281.82,0.18573,0.28543,0.4803,0.53523,0.43473,16.584
281.82,0.18573,0.28446,0.47537,0.54012,0.43966,16.584
281.83,0.18573,0.2825,0.48522,0.53523,0.43473,16.584
281.84,0.18573,0.28152,0.4803,0.53033,0.44458,16.584
281.85,0.18573,0.28152,0.48522,0.53033,0.43966,16.584
281.86,0.18573,0.28055,0.47537,0.53523,0.44458,16.584
281.86,0.18573,0.27859,0.4803,0.53523,0.43966,16.584
281.87,0.18671,0.27664,0.47044,0.53523,0.44458,16.506
281.88,0.18671,0.27468,0.47537,0.53523,0.43966,16.506
281.89,0.18768,0.27273,0.4803,0.53523,0.43966,16.467
281.9,0.18964,0.27175,0.47537,0.53033,0.43966,16.389
281.9,0.19062,0.27273,0.4803,0.53523,0.43473,16.31
281.91,0.19257,0.27566,0.47537,0.53523,0.43966,16.271
281.92,0.19355,0.28446,0.4803,0.53523,0.43473,16.076
281.93,0.19453,0.29814,0.4803,0.53523,0.43473,15.88
281.94,0.19648,0.31476,0.48522,0.53033,0.4298,15.645
281.94,0.19746,0.33627,0.4803,0.53033,0.43473,15.372
281.95,0.19844,0.36559,0.48522,0.53033,0.43473,15.059
281.96,0.19941,0.40176,0.4803,0.53033,0.43966,14.746
281.97,0.20039,0.44477,0.48522,0.53033,0.43473,14.433
281.98,0.20039,0.49071,0.4803,0.53033,0.43966,14.081
281.98,0.20137,0.53763,0.48522,0.53033,0.4298,13.651
281.99,0.20137,0.5826,0.48522,0.53033,0.4298,13.181
282,0.20137,0.62463,0.49015,0.53033,0.42488,12.751
282.01,0.20137,0.66276,0.50493,0.53523,0.41502,12.399
282.02,0.20137,0.69404,0.5197,0.54012,0.40025,12.008
282.02,0.20137,0.71848,0.52956,0.55479,0.38547,11.695
282.03,0.20137,0.73705,0.55542,0.55969,0.36453,11.46
282.04,0.20235,0.7478,0.5702,0.57045,0.34975,11.265
282.05,0.20235,0.75171,0.59975,0.58023,0.3202,11.186
282.06,0.20332,0.75367,0.60961,0.58513,0.30542,11.147
282.06,0.20332,0.75073,0.60961,0.59002,0.31527,11.147
282.07,0.2043,0.74487,0.5702,0.56458,0.34483,11.186
282.08,0.2043,0.73705,0.53941,0.54501,0.37562,11.265
282.09,0.20528,0.7263,0.50493,0.53033,0.4101,11.46
282.1,0.20528,0.71359,0.4803,0.51468,0.43473,11.656
282.1,0.20528,0.70088,0.45443,0.50978,0.46059,11.812
282.11,0.20626,0.68622,0.4298,0.5,0.48522,12.086
282.12,0.20528,0.67155,0.41995,0.5,0.50985,12.399
282.13,0.20528,0.65591,0.41502,0.5,0.51478,12.634
282.14,0.2043,0.64125,0.41995,0.5,0.5197,12.907
282.14,0.2043,0.62659,0.41502,0.5,0.50985,13.142
282.15,0.20332,0.61193,0.41995,0.5,0.50493,13.377
282.16,0.20235,0.59629,0.41995,0.5,0.50985,13.651
282.17,0.20137,0.58162,0.41995,0.50489,0.50493,13.885
282.18,0.20039,0.56891,0.42488,0.50489,0.49507,14.12
282.18,0.19941,0.55621,0.43473,0.50978,0.49015,14.315
282.19,0.19844,0.54448,0.4298,0.52544,0.48522,14.511
282.2,0.19648,0.53372,0.46059,0.59491,0.5899,14.707
282.21,0.19453,0.52395,0.48522,0.64481,0.66995,14.824
282.22,0.19257,0.51515,0.49507,0.5998,0.75,14.941
282.22,0.18964,0.50635,0.51478,0.43542,0.70936,15.137
282.23,0.18768,0.49756,0.50493,0.2593,0.6601,15.254
282.24,0.18573,0.49071,0.47537,0.2544,0.70936,15.332
282.25,0.18475,0.48387,0.41995,0.36986,0.68966,15.45
282.26,0.1828,0.47605,0.41502,0.45499,0.5702,15.567
282.26,0.18084,0.46823,0.46552,0.50489,0.47044,15.684
282.27,0.17889,0.46041,0.45443,0.51468,0.43966,15.841
282.28,0.17595,0.45259,0.44951,0.51468,0.42488,15.88
282.29,0.174,0.44575,0.44951,0.51468,0.42488,15.958
282.3,0.17107,0.43891,0.45443,0.51468,0.41502,15.958
282.3,0.16813,0.43206,0.46059,0.50978,0.41502,15.958
282.31,0.1652,0.42424,0.46059,0.50978,0.41995,15.958
282.32,0.16325,0.41642,0.46059,0.50978,0.41995,15.958
282.33,0.16129,0.4086,0.46059,0.50978,0.41502,15.997
282.34,0.15934,0.40078,0.46552,0.50978,0.41502,16.076
282.34,0.15836,0.39394,0.46552,0.50489,0.4101,16.154
282.35,0.15836,0.3871,0.46059,0.5,0.4101,16.193
282.36,0.15738,0.37928,0.46059,0.5,0.4101,16.271
282.37,0.15738,0.37341,0.46552,0.5,0.4101,16.271
282.38,0.15738,0.36657,0.46059,0.5,0.40517,16.31
282.38,0.15738,0.3607,0.46059,0.5,0.40517,16.31
282.39,0.15738,0.35582,0.45443,0.49511,0.4101,16.271
282.4,0.15836,0.35093,0.45443,0.50489,0.40517,16.154
282.41,0.15836,0.34506,0.44458,0.5,0.40517,15.997
282.42,0.15934,0.34018,0.44951,0.5,0.39532,15.88
282.42,0.16031,0.33627,0.44458,0.5,0.40025,15.684
282.43,0.16129,0.33236,0.44458,0.49511,0.39532,15.528
282.44,0.16227,0.33138,0.44458,0.49022,0.39039,15.332
282.45,0.16325,0.3304,0.44458,0.48532,0.38054,15.215
282.46,0.1652,0.32747,0.44458,0.48532,0.38054,15.215
282.46,0.16716,0.32454,0.44951,0.48532,0.37562,15.215
282.47,0.17009,0.3216,0.45443,0.48532,0.37562,15.254
282.48,0.17302,0.31769,0.45443,0.48532,0.36453,15.372
282.49,0.17595,0.31378,0.46059,0.48532,0.36453,15.528
282.5,0.17889,0.30987,0.46552,0.48532,0.36453,15.684
282.5,0.1828,0.30596,0.46552,0.48532,0.36453,15.841
282.51,0.18573,0.30205,0.47044,0.48532,0.36453,15.997
282.52,0.18866,0.29814,0.47044,0.48532,0.36946,16.193
282.53,0.19257,0.29032,0.47044,0.49511,0.37562,16.271
282.54,0.19648,0.28055,0.48522,0.50978,0.38054,16.31
282.54,0.20039,0.27566,0.49015,0.51468,0.39039,16.389
282.55,0.2043,0.27175,0.48522,0.52544,0.40025,16.467
282.56,0.20821,0.26882,0.4803,0.53033,0.40025,16.467
282.57,0.21114,0.26588,0.49015,0.52544,0.4101,16.389
282.58,0.21505,0.26295,0.48522,0.53033,0.42488,16.389
282.58,0.21799,0.26002,0.49015,0.53033,0.42488,16.31
282.59,0.22092,0.25709,0.48522,0.52544,0.42488,16.31
282.6,0.22483,0.25513,0.49015,0.53033,0.4298,16.31
282.61,0.22776,0.2522,0.48522,0.52544,0.43473,16.271
282.62,0.23167,0.25024,0.48522,0.53033,0.43473,16.271
282.62,0.23558,0.24731,0.4803,0.53523,0.43966,16.271
282.63,0.24047,0.2434,0.4803,0.52544,0.43966,16.271
282.64,0.24438,0.24242,0.4803,0.52544,0.43966,16.193
282.65,0.24829,0.24047,0.48522,0.53033,0.43966,16.193
282.66,0.25318,0.23851,0.47537,0.53523,0.44458,16.193
282.66,0.25611,0.23754,0.47044,0.53523,0.44458,16.154
282.67,0.26002,0.23558,0.47044,0.53033,0.43966,15.997
282.68,0.26393,0.2346,0.47044,0.53033,0.43966,15.958
282.69,0.26882,0.23363,0.47044,0.53523,0.44458,15.958
282.7,0.27273,0.23363,0.47044,0.53523,0.44458,15.841
282.7,0.27664,0.23558,0.46552,0.53523,0.44951,15.684
282.71,0.28055,0.24145,0.46552,0.53033,0.44458,15.528
282.72,0.28446,0.25318,0.46059,0.52544,0.44951,15.137
282.73,0.28739,0.27273,0.46552,0.53033,0.44458,14.746
282.74,0.2913,0.29521,0.46059,0.53523,0.44951,14.315
282.74,0.29521,0.32258,0.46059,0.53523,0.43966,13.885
282.75,0.3001,0.35973,0.46552,0.53523,0.44458,13.377
282.76,0.30499,0.40274,0.45443,0.53523,0.44458,12.829
282.77,0.30987,0.44966,0.46552,0.53033,0.44458,12.321
282.78,0.31476,0.49658,0.46059,0.51957,0.43966,11.773
282.78,0.32063,0.54252,0.47044,0.52544,0.43473,11.265
282.79,0.32649,0.58456,0.47044,0.52544,0.43473,10.756
282.8,0.33236,0.6217,0.48522,0.53033,0.42488,10.326
282.81,0.33822,0.65298,0.49015,0.54012,0.4101,10.013
282.82,0.34409,0.6784,0.50493,0.5499,0.40025,9.7783
282.82,0.34897,0.69795,0.5197,0.55479,0.38547,9.5828
282.83,0.35484,0.71065,0.53941,0.57045,0.35961,9.3872
282.84,0.35973,0.71652,0.55542,0.57534,0.3399,9.3872
282.85,0.36559,0.71652,0.58498,0.58513,0.31527,9.3872
282.86,0.37146,0.71457,0.56527,0.59002,0.33005,9.5828
282.86,0.3783,0.70772,0.53448,0.56458,0.35468,9.7783
282.87,0.38319,0.69892,0.49507,0.54501,0.39039,10.013
282.88,0.38905,0.68817,0.47044,0.53033,0.41995,10.326
282.89,0.39492,0.67546,0.44458,0.51468,0.44458,10.639
282.9,0.40078,0.66276,0.42488,0.50978,0.47044,11.03
282.9,0.40567,0.64907,0.40025,0.50489,0.5,11.46
282.91,0.41056,0.63441,0.39039,0.50489,0.51478,11.812
282.92,0.41544,0.61975,0.38054,0.49511,0.5197,12.203
282.93,0.42033,0.60508,0.37562,0.49022,0.5197,12.516
282.94,0.42522,0.59042,0.38054,0.49511,0.52463,12.829
282.94,0.42913,0.57674,0.38547,0.49022,0.51478,13.142
282.95,0.43304,0.56207,0.39039,0.5,0.51478,13.377
282.96,0.43695,0.54741,0.38547,0.5,0.51478,13.651
282.97,0.43988,0.53372,0.39532,0.5,0.50985,13.885
282.98,0.44282,0.52004,0.39532,0.50978,0.5,14.081
282.98,0.44477,0.50733,0.39532,0.52544,0.49507,14.276
282.99,0.44673,0.49658,0.41502,0.59002,0.58498,14.394
283,0.44868,0.48583,0.46059,0.64971,0.66502,14.511
283.01,0.44966,0.47605,0.45443,0.65558,0.75,14.628
283.02,0.45064,0.46628,0.49015,0.47456,0.75493,14.746
283.02,0.45161,0.45846,0.47537,0.27495,0.6798,14.941
283.03,0.45259,0.45161,0.44951,0.24951,0.72537,15.059
283.04,0.45357,0.44575,0.37562,0.35029,0.7303,15.254
283.05,0.45357,0.43891,0.35961,0.44031,0.59483,15.372
283.06,0.45455,0.43206,0.40025,0.49511,0.5,15.528
283.06,0.45455,0.42522,0.40517,0.50978,0.46552,15.645
283.07,0.45552,0.4174,0.39532,0.51468,0.44951,15.684
283.08,0.4565,0.41056,0.40517,0.51468,0.44951,15.684
283.09,0.45748,0.40274,0.39532,0.51468,0.44951,15.684
283.1,0.45943,0.39492,0.40025,0.51957,0.44951,15.684
283.1,0.46139,0.38807,0.40025,0.51468,0.44458,15.684
283.11,0.46432,0.38025,0.40025,0.51468,0.44458,15.763
283.12,0.46628,0.37243,0.40517,0.51957,0.44458,15.841
283.13,0.46921,0.36364,0.40517,0.51468,0.43473,15.958
283.14,0.47116,0.35679,0.40025,0.51468,0.43966,16.154
283.14,0.47312,0.35093,0.40025,0.51957,0.43473,16.31
283.15,0.47605,0.34506,0.4101,0.50978,0.4298,16.389
283.16,0.47898,0.3392,0.40517,0.50978,0.42488,16.506
283.17,0.48289,0.33333,0.41502,0.50978,0.4298,16.623
283.18,0.4868,0.32747,0.40517,0.50978,0.43473,16.701
283.18,0.49071,0.32258,0.40517,0.50978,0.42488,16.701
283.19,0.49462,0.31769,0.40517,0.50978,0.4298,16.623
283.2,0.49756,0.31281,0.4101,0.50489,0.42488,16.584
283.21,0.50147,0.3089,0.40025,0.50489,0.41995,16.467
283.22,0.5044,0.30499,0.40517,0.5,0.41502,16.271
283.22,0.50831,0.30108,0.40025,0.5,0.41502,16.076
283.23,0.5132,0.29814,0.40025,0.49022,0.4101,15.88
283.24,0.51711,0.29521,0.40025,0.48532,0.40517,15.763
283.25,0.52199,0.29228,0.40517,0.48532,0.39532,15.763
283.26,0.52688,0.28935,0.4101,0.49022,0.39532,15.763
283.26,0.53177,0.28641,0.41995,0.49022,0.38547,15.841
283.27,0.53568,0.28348,0.41502,0.49022,0.38547,15.88
283.28,0.54057,0.28152,0.41995,0.49511,0.38054,15.997
283.29,0.54448,0.27859,0.41995,0.49511,0.38054,16.193
283.3,0.54839,0.27468,0.42488,0.5,0.38054,16.389
283.3,0.55132,0.27175,0.4298,0.5,0.38054,16.506
283.31,0.55523,0.26882,0.43473,0.50489,0.38054,16.623
283.32,0.55816,0.26588,0.43473,0.50978,0.38547,16.78
283.33,0.56109,0.26295,0.44458,0.51957,0.39532,16.897
283.34,0.56305,0.261,0.44458,0.52544,0.40025,16.936
283.34,0.56598,0.26002,0.44951,0.53033,0.4101,16.936
283.35,0.56794,0.25806,0.45443,0.53523,0.41502,16.897
283.36,0.56989,0.25611,0.44951,0.53033,0.42488,16.897
283.37,0.57185,0.25318,0.46059,0.53523,0.4298,16.897
283.38,0.57283,0.25122,0.45443,0.53523,0.43966,16.819
283.38,0.57478,0.24829,0.46059,0.53523,0.44458,16.819
283.39,0.57674,0.24633,0.45443,0.53523,0.44951,16.819
283.4,0.57967,0.2434,0.46059,0.53033,0.44951,16.819
283.41,0.58162,0.24145,0.44951,0.52544,0.44951,16.819
283.42,0.58456,0.23949,0.46059,0.53523,0.44951,16.819
283.42,0.58651,0.23851,0.45443,0.52544,0.44951,16.819
283.43,0.58847,0.23754,0.45443,0.53033,0.44951,16.819
283.44,0.59042,0.23656,0.44951,0.53033,0.45443,16.819
283.45,0.59238,0.2346,0.45443,0.53033,0.44951,16.78
283.46,0.59433,0.23265,0.44458,0.53033,0.46059,16.623
283.46,0.59531,0.23167,0.44458,0.53523,0.45443,16.584
283.47,0.59629,0.22972,0.44951,0.53033,0.45443,16.467
283.48,0.59824,0.22874,0.44458,0.52544,0.44951,16.389
283.49,0.59922,0.22776,0.44951,0.53033,0.44951,16.271
283.5,0.60215,0.22874,0.44458,0.53033,0.44951,16.154
283.5,0.60411,0.23265,0.44458,0.52544,0.44951,15.88
283.51,0.60606,0.24242,0.44458,0.53033,0.44951,15.567
283.52,0.60802,0.25806,0.44458,0.52544,0.44951,15.137
283.53,0.61095,0.28152,0.44458,0.52544,0.44951,14.511
283.54,0.6129,0.30792,0.44458,0.53033,0.45443,13.807
283.54,0.61486,0.33822,0.44458,0.53033,0.44951,13.142
283.55,0.61779,0.37732,0.44458,0.53033,0.44951,12.399
283.56,0.62072,0.42326,0.44458,0.53033,0.44951,11.695
283.57,0.62366,0.47116,0.44458,0.52544,0.44951,11.069
283.58,0.62561,0.51906,0.44951,0.53033,0.44951,10.561
283.58,0.62854,0.56403,0.45443,0.53033,0.44458,10.13
283.59,0.63148,0.60313,0.46552,0.53523,0.4298,9.7783
283.6,0.63343,0.63734,0.4803,0.53523,0.41995,9.5046
283.61,0.63539,0.66373,0.49015,0.54501,0.40517,9.3872
283.62,0.63832,0.68328,0.50985,0.55479,0.38547,9.2699
283.62,0.64027,0.69795,0.52463,0.56458,0.36946,9.2699
283.63,0.64223,0.70479,0.55542,0.58023,0.34483,9.2699
283.64,0.64418,0.70772,0.56527,0.58023,0.33005,9.3872
283.65,0.64614,0.70772,0.56034,0.58513,0.3399,9.6219
283.66,0.64809,0.70479,0.52463,0.56458,0.36453,9.8957
283.66,0.65005,0.69795,0.5,0.54012,0.39532,10.209
283.67,0.65103,0.68817,0.46552,0.51957,0.4298,10.639
283.68,0.652,0.67742,0.44458,0.50978,0.44951,11.069
283.69,0.65298,0.66373,0.41995,0.5,0.47537,11.578
283.7,0.65396,0.65005,0.39532,0.5,0.5,12.086
283.7,0.65396,0.63441,0.38054,0.49511,0.5197,12.516
283.71,0.65396,0.61877,0.38054,0.49511,0.52463,12.829
283.72,0.65396,0.60215,0.37562,0.49511,0.5197,13.181
283.73,0.65396,0.58651,0.38054,0.49511,0.5197,13.494
283.74,0.65298,0.57283,0.38547,0.49511,0.5197,13.768
283.74,0.65298,0.55914,0.39039,0.5,0.51478,14.003
283.75,0.65103,0.54545,0.39532,0.5,0.50985,14.198
283.76,0.65005,0.53079,0.39039,0.5,0.51478,14.315
283.77,0.64809,0.51808,0.39532,0.50978,0.5,14.433
283.78,0.64712,0.50635,0.39039,0.51957,0.49507,14.628
283.78,0.64418,0.49658,0.41995,0.59002,0.59975,14.746
283.79,0.64223,0.48778,0.45443,0.63992,0.67488,14.902
283.8,0.6393,0.48094,0.46552,0.64481,0.75,15.02
283.81,0.63636,0.4741,0.49015,0.44031,0.71552,15.137
283.82,0.63343,0.46823,0.47537,0.2593,0.67488,15.332
283.82,0.62952,0.46237,0.43473,0.24462,0.7303,15.45
283.83,0.62659,0.4565,0.37562,0.36008,0.70443,15.645
283.84,0.62366,0.45064,0.36453,0.4501,0.59483,15.763
283.85,0.6217,0.44282,0.40025,0.50489,0.5,15.841
283.86,0.61877,0.435,0.39532,0.51957,0.47044,15.958
283.86,0.61584,0.42717,0.39532,0.51957,0.46059,15.997
283.87,0.61388,0.41838,0.38547,0.51957,0.46059,15.997
283.88,0.61095,0.40958,0.39532,0.51957,0.45443,15.997
283.89,0.60802,0.40078,0.39532,0.51957,0.45443,15.997
283.9,0.60606,0.39198,0.39532,0.51468,0.44951,15.997
283.9,0.60411,0.38319,0.39532,0.51957,0.44951,15.997
283.91,0.60215,0.37634,0.40025,0.51468,0.44458,16.076
283.92,0.6002,0.36852,0.40517,0.51468,0.43966,16.193
283.93,0.59824,0.36168,0.4101,0.51468,0.43966,16.31
283.94,0.59726,0.35582,0.40517,0.51468,0.43966,16.506
283.94,0.59531,0.35191,0.4101,0.50978,0.43473,16.584
283.95,0.59433,0.34702,0.40517,0.50978,0.43473,16.701
283.96,0.59335,0.34213,0.40517,0.50978,0.43966,16.78
283.97,0.59238,0.33724,0.4101,0.50489,0.43473,16.819
283.98,0.59042,0.33236,0.40025,0.50489,0.43966,16.819
283.98,0.58944,0.32649,0.40517,0.5,0.43966,16.701
283.99,0.58944,0.3216,0.40025,0.5,0.44458,16.584
284,0.58944,0.31672,0.40517,0.5,0.43473,16.389
284.01,0.58944,0.31281,0.40025,0.5,0.4298,16.154
284.02,0.58944,0.3089,0.40517,0.5,0.42488,15.88
284.02,0.58847,0.30499,0.40517,0.5,0.41995,15.684
284.03,0.58847,0.30205,0.41502,0.49511,0.4101,15.567
284.04,0.58847,0.29912,0.4101,0.49022,0.4101,15.528
284.05,0.58847,0.29717,0.41502,0.49022,0.40025,15.528
284.06,0.58847,0.29619,0.41995,0.48532,0.40025,15.567
284.06,0.58847,0.29423,0.41995,0.48532,0.39039,15.684
284.07,0.58944,0.29326,0.41995,0.49022,0.39039,15.841
284.08,0.58944,0.2913,0.4298,0.49022,0.38547,15.958
284.09,0.59042,0.29032,0.43966,0.5,0.38054,16.154
284.1,0.59042,0.28935,0.44458,0.5,0.38547,16.31
284.1,0.59042,0.28739,0.44458,0.50489,0.39532,16.506
284.11,0.59042,0.28446,0.44458,0.50978,0.39532,16.623
284.12,0.58944,0.28055,0.44951,0.51468,0.40025,16.78
284.13,0.58944,0.27566,0.46059,0.51957,0.40517,16.819
284.14,0.58749,0.27273,0.46059,0.52544,0.41995,16.819
284.14,0.58651,0.27077,0.46552,0.53033,0.42488,16.819
284.15,0.58553,0.26882,0.46552,0.53033,0.4298,16.78
284.16,0.58456,0.26588,0.46059,0.53033,0.43473,16.78
284.17,0.58358,0.26393,0.46552,0.53523,0.43966,16.78
284.18,0.5826,0.26197,0.47044,0.53033,0.44458,16.78
284.18,0.57967,0.26002,0.47044,0.53033,0.44458,16.78
284.19,0.57771,0.25806,0.46552,0.52544,0.44951,16.78
284.2,0.57478,0.25611,0.47044,0.53033,0.44951,16.78
284.21,0.57283,0.25318,0.47044,0.52544,0.44951,16.701
284.22,0.56989,0.25122,0.47044,0.52544,0.44951,16.701
284.22,0.56696,0.24927,0.47044,0.52544,0.45443,16.701
284.23,0.56403,0.24927,0.46552,0.53033,0.44951,16.623
284.24,0.56109,0.24927,0.44951,0.53033,0.46059,16.623
284.25,0.55816,0.24927,0.46059,0.53033,0.44951,16.584
284.26,0.55523,0.24731,0.45443,0.53033,0.45443,16.506
284.26,0.55132,0.24536,0.46059,0.53033,0.44951,16.506
284.27,0.54839,0.24438,0.46059,0.53033,0.44951,16.467
284.28,0.54545,0.24438,0.46059,0.53033,0.44951,16.467
284.29,0.54154,0.24536,0.46059,0.53033,0.44951,16.31
284.3,0.53763,0.25024,0.46552,0.53033,0.44951,16.193
284.3,0.53372,0.261,0.46552,0.53033,0.44951,15.997
284.31,0.52981,0.27859,0.46552,0.52544,0.44951,15.763
284.32,0.5259,0.30401,0.46552,0.53033,0.44458,15.528
284.33,0.52297,0.33724,0.47044,0.53523,0.43473,15.215
284.34,0.51906,0.37146,0.47044,0.53523,0.43966,14.902
284.34,0.51515,0.40762,0.47044,0.53523,0.44458,14.511
284.35,0.51124,0.45259,0.47044,0.53523,0.44458,14.081
284.36,0.50635,0.50049,0.46552,0.53523,0.44458,13.651
284.37,0.50244,0.54839,0.46552,0.53523,0.44458,13.181
284.38,0.49756,0.59238,0.47044,0.53523,0.43473,12.751
284.38,0.49267,0.6305,0.48522,0.53523,0.42488,12.321
284.39,0.48778,0.66276,0.49015,0.54501,0.41502,11.969
284.4,0.48387,0.68817,0.50985,0.55479,0.40025,11.656
284.41,0.47898,0.70674,0.52463,0.55969,0.38054,11.343
284.42,0.47507,0.71848,0.55049,0.57534,0.35961,11.147
284.42,0.47116,0.7263,0.5702,0.58023,0.33498,11.069
284.43,0.46628,0.72923,0.58498,0.59002,0.32512,11.03
284.44,0.46237,0.72727,0.5702,0.58023,0.33498,11.03
284.45,0.45846,0.72239,0.53941,0.56458,0.35961,11.069
284.46,0.45357,0.71554,0.5,0.54012,0.39532,11.186
284.46,0.44868,0.70674,0.47537,0.53033,0.42488,11.382
284.47,0.44575,0.69599,0.44458,0.51468,0.44951,11.578
284.48,0.44184,0.68328,0.41995,0.50978,0.4803,11.812
284.49,0.43891,0.6696,0.39532,0.50489,0.50985,12.086
284.5,0.43597,0.65494,0.39039,0.5,0.5197,12.399
284.5,0.43206,0.6393,0.38054,0.5,0.52463,12.634
284.51,0.42815,0.62268,0.38054,0.5,0.52956,12.947
284.52,0.42326,0.60704,0.38054,0.5,0.52463,13.259
284.53,0.41838,0.59042,0.38547,0.5,0.5197,13.494
284.54,0.41251,0.57674,0.39039,0.50489,0.5197,13.807
284.54,0.40762,0.56305,0.39039,0.5,0.5197,14.081
284.55,0.40176,0.55034,0.38547,0.50489,0.5197,14.315
284.56,0.39589,0.53763,0.39532,0.50978,0.50493,14.511
284.57,0.39003,0.52688,0.38547,0.53523,0.53941,14.707
284.58,0.38514,0.52102,0.41995,0.5998,0.61946,14.824
284.58,0.38025,0.52004,0.46059,0.64481,0.69458,15.02
284.59,0.37537,0.51515,0.44951,0.57045,0.76478,15.137
284.6,0.3695,0.50929,0.48522,0.3953,0.71552,15.332
284.61,0.36364,0.50342,0.46552,0.23973,0.6798,15.528
284.62,0.35679,0.49658,0.4298,0.28474,0.72537,15.684
284.62,0.34995,0.48974,0.37562,0.37476,0.7303,15.88
284.63,0.34409,0.48387,0.40025,0.46967,0.5702,16.076
284.64,0.33822,0.47801,0.41502,0.50978,0.49015,16.193
284.65,0.33333,0.47019,0.40517,0.52544,0.47044,16.31
284.66,0.32747,0.46237,0.40025,0.52544,0.46059,16.389
284.66,0.3216,0.45455,0.40517,0.52544,0.44951,16.467
284.67,0.31672,0.44575,0.4101,0.52544,0.44951,16.467
284.68,0.30987,0.43695,0.40517,0.52544,0.44951,16.506
284.69,0.30401,0.42815,0.4101,0.52544,0.44951,16.506
284.7,0.29814,0.42033,0.40517,0.51957,0.44951,16.584
284.7,0.29228,0.41349,0.41502,0.51957,0.44951,16.584
284.71,0.28739,0.40665,0.41995,0.51468,0.44458,16.623
284.72,0.28152,0.3998,0.41502,0.51468,0.44458,16.623
284.73,0.27664,0.39296,0.41995,0.50978,0.43966,16.701
