Time [s], RESP, PLETH, II, V, AVR, CVP
296.02,0,0.55914,0.20508,0.51961,0.61914,10.75
296.02,0,0.5523,0.24609,0.51569,0.60938,10.699
296.03,0,0.54448,0.25,0.53529,0.58984,10.623
296.04,0,0.53568,0.25977,0.48431,0.59961,10.699
296.05,0,0.52884,0.23047,0.53922,0.60547,10.877
296.06,0,0.52199,0.32031,0.56471,0.55078,11.055
296.06,0,0.51515,0.20508,0.52941,0.64062,11.309
296.07,0,0.51026,0.21094,0.4902,0.64453,11.563
296.08,0,0.50538,0.20508,0.48431,0.6543,11.766
296.09,0,0.50147,0.17578,0.56078,0.64062,11.944
296.1,0,0.49853,0.16992,0.56471,0.65039,12.198
296.1,0,0.49658,0.20117,0.5098,0.625,12.376
296.11,0,0.49462,0.17969,0.56078,0.64453,12.554
296.12,0,0.49462,0.20508,0.51961,0.64062,12.757
296.13,0,0.49365,0.18555,0.5451,0.64453,12.935
296.14,0,0.49365,0.2207,0.5549,0.61914,13.011
296.14,0,0.49365,0.20117,0.51569,0.63477,13.062
296.15,0,0.49365,0.24609,0.51961,0.60547,12.935
296.16,0,0.49462,0.32031,0.53922,0.55078,12.808
296.17,0,0.4956,0.55469,0.37451,0.39453,12.757
296.18,0,0.49658,0.91406,0.17843,0.15625,12.884
296.18,0,0.49756,1.2695,0.1098,-0.083984,13.189
296.19,0,0.49951,1.5,-0.086275,-0.38867,13.698
296.2,0,0.50147,1.5,-0.47843,-0.4082,14.257
296.21,0,0.5044,1.0645,-0.23725,0.13477,14.816
296.22,0,0.50831,0.40039,0.2549,0.51562,15.375
296.22,0,0.51222,0.050781,0.4902,0.71484,15.883
296.23,0,0.51808,0.0097656,0.6098,0.74414,16.315
296.24,0,0.52688,-0.0039062,0.67059,0.76953,16.493
296.25,0,0.53763,0.025391,0.63529,0.74023,16.442
296.26,0,0.54936,0.050781,0.70588,0.7207,16.137
296.26,0,0.56207,0,0.68039,0.76562,15.68
296.27,0,0.57576,0.025391,0.67647,0.75,15.197
296.28,0,0.58847,0.03125,0.69608,0.75391,14.765
296.29,0,0.60117,0.044922,0.67059,0.73438,14.435
296.3,0,0.6129,0.03125,0.68627,0.75,14.257
296.3,0,0.62366,0.050781,0.67059,0.73047,14.18
296.31,0,0.63148,0.044922,0.67647,0.7207,14.18
296.32,0,0.63734,0.085938,0.67059,0.70898,14.18
296.33,0,0.64223,0.041016,0.7,0.74414,14.257
296.34,0,0.64614,0.060547,0.68039,0.73047,14.384
296.34,0,0.64712,0.03125,0.67059,0.74023,14.562
296.35,0,0.64809,0.064453,0.73137,0.72461,14.689
296.36,0,0.64712,0.080078,0.70588,0.71484,14.867
296.37,0,0.64516,0.041016,0.71569,0.73047,15.121
296.38,0,0.64321,0.089844,0.7,0.69922,15.451
296.38,0,0.64125,0.064453,0.76078,0.70898,15.807
296.39,0,0.63832,0.035156,0.77647,0.74023,16.061
296.4,0,0.63441,0.03125,0.75098,0.75,16.188
296.41,0,0.6305,0.050781,0.76078,0.73047,16.188
296.42,0,0.62463,0.060547,0.73137,0.70898,16.01
296.42,0,0.61877,0,0.75098,0.75977,15.68
296.43,0,0.61095,-0.029297,0.7549,0.78516,15.324
296.44,0,0.60313,-0.0097656,0.73529,0.75391,14.867
296.45,0,0.59433,-0.025391,0.72549,0.75977,14.562
296.46,0,0.58651,0,0.7098,0.75,14.511
296.46,0,0.57869,-0.0039062,0.72157,0.75391,14.562
296.47,0,0.57185,0.050781,0.66078,0.73047,14.689
296.48,0,0.56598,0.080078,0.6,0.69531,14.867
296.49,0,0.56012,0.14062,0.58431,0.66016,15.121
296.5,0,0.55523,0.16016,0.5549,0.65039,15.324
296.5,0,0.55132,0.17578,0.56471,0.64453,15.502
296.51,0,0.54839,0.20117,0.53529,0.625,15.502
296.52,0,0.54545,0.20508,0.5,0.61523,15.502
296.53,0,0.54252,0.18555,0.53922,0.63477,15.451
296.54,0,0.54057,0.21094,0.52549,0.62891,15.451
296.54,0,0.53861,0.21484,0.51961,0.63477,15.375
296.55,0,0.53666,0.26562,0.5451,0.57031,15.248
296.56,0,0.5347,0.2207,0.53529,0.61523,15.197
296.57,0,0.53275,0.20508,0.5,0.64062,15.197
296.58,0,0.53177,0.20117,0.52549,0.63477,15.197
296.58,0,0.53079,0.19531,0.55098,0.64062,15.197
296.59,0,0.52981,0.2207,0.56078,0.625,15.07
296.6,0,0.52884,0.18945,0.51961,0.64062,14.943
296.61,0,0.52688,0.20117,0.56078,0.63477,14.816
296.62,0,0.5259,0.17969,0.55098,0.65039,14.638
296.62,0,0.52395,0.20508,0.56471,0.64453,14.384
296.63,0,0.52102,0.18555,0.57451,0.63477,14.13
296.64,0,0.51808,0.20117,0.5451,0.64453,13.952
296.65,0,0.51515,0.20508,0.56078,0.63477,13.748
296.66,0,0.51222,0.21094,0.52549,0.64062,13.494
296.66,0,0.51124,0.20117,0.5549,0.63477,13.189
296.67,0,0.51026,0.26562,0.57451,0.5957,12.757
296.68,0,0.51026,0.23438,0.55098,0.61914,12.122
296.69,0,0.51222,0.24023,0.5451,0.61914,11.309
296.7,0,0.51711,0.2207,0.56078,0.62891,10.191
296.7,0,0.52395,0.26562,0.55098,0.60938,8.8691
296.71,0,0.53079,0.25,0.53529,0.59961,7.446
296.72,0,0.53959,0.23438,0.56471,0.63477,5.9975
296.73,0,0.55132,0.21484,0.51569,0.64062,4.8285
296.74,0,0.565,0.25586,0.56078,0.61523,3.8119
296.74,0,0.58065,0.23047,0.57059,0.63477,3.1258
296.75,0,0.59726,0.23047,0.57451,0.625,2.6938
296.76,0,0.61388,0.24023,0.55098,0.63477,2.5159
296.77,0,0.62952,0.23047,0.5549,0.63477,2.6175
296.78,0,0.64418,0.22461,0.55098,0.62891,2.9987
296.78,0,0.65787,0.20117,0.58039,0.65039,3.6849
296.79,0,0.6696,0.27539,0.58431,0.5957,4.7014
296.8,0,0.67937,0.23047,0.52549,0.62891,5.8704
296.81,0,0.68524,0.21484,0.58039,0.64062,7.014
296.82,0,0.69013,0.20508,0.56078,0.64453,7.751
296.82,0,0.69404,0.23438,0.57059,0.625,7.751
296.83,0,0.69697,0.22461,0.57451,0.65039,7.014
296.84,0,0.69892,0.23438,0.57059,0.61914,5.6417
296.85,0,0.6999,0.21484,0.56471,0.64062,4.0152
296.86,0,0.69892,0.25,0.58431,0.60938,2.4396
296.86,0,0.69795,0.23047,0.5451,0.625,1.2452
296.87,0,0.69501,0.21484,0.52549,0.64062,0.50826
296.88,0,0.6911,0.20508,0.59608,0.65039,0.43202
296.89,0,0.68622,0.24609,0.5549,0.61914,0.81321
296.9,0,0.68035,0.21484,0.5902,0.64453,1.7027
296.9,0,0.67253,0.22461,0.56471,0.64062,2.7446
296.91,0,0.66471,0.2207,0.5549,0.63477,3.939
296.92,0,0.65591,0.25,0.5902,0.61523,4.8285
296.93,0,0.64614,0.24023,0.61569,0.61914,5.3875
296.94,0,0.63539,0.25586,0.61961,0.60547,5.4384
296.94,0,0.62463,0.25,0.5549,0.625,5.1842
296.95,0.001955,0.61388,0.26953,0.59608,0.59961,4.7014
296.96,0.0039101,0.60215,0.2793,0.6,0.5957,4.0152
296.97,0.032258,0.58944,0.25586,0.6098,0.61523,3.4307
296.98,0.060606,0.57674,0.27539,0.56471,0.59961,2.9479
296.98,0.085044,0.56403,0.25977,0.5451,0.60547,2.8208
296.99,0.10948,0.55034,0.27539,0.6,0.58398,2.9479
297,0.13099,0.53666,0.25,0.57451,0.5957,3.2529
297.01,0.15347,0.52395,0.30078,0.55098,0.57031,3.6849
297.02,0.17498,0.5132,0.28516,0.58039,0.58398,4.1169
297.02,0.19648,0.50147,0.2207,0.55098,0.63477,4.4981
297.03,0.21799,0.48974,0.20508,0.57059,0.6543,4.8285
297.04,0.24047,0.47996,0.24609,0.59608,0.63477,5.0064
297.05,0.26197,0.47019,0.21094,0.58431,0.65039,5.0572
297.06,0.28348,0.46237,0.23047,0.60588,0.62891,4.9301
297.06,0.30596,0.4565,0.20117,0.6,0.64453,4.7522
297.07,0.32747,0.45161,0.23438,0.56078,0.61914,4.5743
297.08,0.34702,0.44673,0.22461,0.60588,0.62891,4.5743
297.09,0.36755,0.44282,0.20508,0.61569,0.61914,4.7522
297.1,0.3871,0.43891,0.20117,0.61569,0.64453,5.1334
297.1,0.40665,0.435,0.32031,0.5902,0.58008,5.5654
297.11,0.42815,0.43109,0.46484,0.47451,0.4707,5.9466
297.12,0.44966,0.42717,0.83008,0.25882,0.22461,6.2516
297.13,0.47312,0.42229,1.2402,0.088235,-0.039062,6.5057
297.14,0.49658,0.4174,1.5,-0.10588,-0.37891,6.7598
297.14,0.51808,0.41251,1.5,-0.49804,-0.43945,7.014
297.15,0.54057,0.40762,1.1836,-0.50196,0.070312,7.141
297.16,0.56109,0.40274,0.43555,0.2902,0.50586,6.9377
297.17,0.58162,0.39785,0.076172,0.5902,0.69922,6.3787
297.18,0.60508,0.39296,-0.013672,0.67647,0.7793,5.5654
297.18,0.62952,0.38807,-0.035156,0.72549,0.78906,4.7522
297.19,0.65591,0.38319,-0.0039062,0.74118,0.77539,4.0661
297.2,0.68231,0.3783,0,0.7451,0.76562,3.5578
297.21,0.70968,0.37439,-0.019531,0.74118,0.78906,3.3799
297.22,0.73705,0.37146,0,0.76667,0.76953,3.4307
297.22,0.7654,0.36755,0.019531,0.6902,0.76953,3.6849
297.23,0.79374,0.36364,0.025391,0.72549,0.75,4.0152
297.24,0.81916,0.35973,0.0058594,0.75098,0.75,4.3202
297.25,0.84457,0.35484,0.035156,0.78039,0.75391,4.5743
297.26,0.86804,0.35093,0.064453,0.7451,0.70898,4.8285
297.26,0.89247,0.34702,0.015625,0.72549,0.76953,5.0064
297.27,0.91691,0.34409,0.041016,0.74118,0.74023,5.0572
297.28,0.94233,0.34115,0.025391,0.7451,0.75391,5.1334
297.29,0.96774,0.3392,0.064453,0.72157,0.73047,5.2605
297.3,0.99413,0.33822,0.044922,0.77647,0.73438,5.4384
297.3,0.99707,0.33724,0.050781,0.78039,0.73047,5.6925
297.31,1,0.33724,0.060547,0.78627,0.7207,5.7433
297.32,1,0.33724,0.070312,0.7549,0.73047,5.2605
297.33,1,0.33627,0.050781,0.74118,0.72461,3.939
297.34,1,0.33431,0.064453,0.7902,0.70898,1.8297
297.34,1,0.33333,0.050781,0.7902,0.73047,-0.55909
297.35,1,0.33138,0.076172,0.78627,0.70508,-1.9822
297.36,1,0.3304,0.050781,0.77647,0.71484,-1.9822
297.37,1,0.32845,0.025391,0.77059,0.73047,-1.9822
297.38,1,0.32747,0.044922,0.81176,0.74023,-1.9822
297.38,1,0.32649,-0.0039062,0.7902,0.75391,-1.5502
297.39,1,0.32454,-0.019531,0.79608,0.76562,-0.38119
297.4,1,0.32258,-0.048828,0.77647,0.7793,0.50826
297.41,1,0.3216,-0.080078,0.77059,0.80469,1.0673
297.42,1,0.32063,-0.054688,0.7451,0.78516,1.3215
297.42,1,0.31867,-0.044922,0.7,0.76562,1.3723
297.43,1,0.31476,-0.089844,0.73529,0.80469,1.2452
297.44,1,0.31085,-0.054688,0.69608,0.7793,1.0673
297.45,1,0.30694,-0.029297,0.6549,0.75977,0.81321
297.46,1,0.30205,0.019531,0.64118,0.74023,0.68615
297.46,1,0.29814,0.060547,0.60588,0.70898,0.68615
297.47,1,0.29423,0.11523,0.58039,0.68555,0.68615
297.48,1,0.29032,0.15039,0.62941,0.66406,0.88945
297.49,1,0.28739,0.20508,0.6,0.64062,1.1182
297.5,1,0.28446,0.18945,0.57059,0.65039,1.4994
297.5,1,0.2825,0.23438,0.56078,0.60547,2.0076
297.51,1,0.28152,0.23047,0.58431,0.61523,2.5667
297.52,1,0.28152,0.24609,0.55098,0.60547,3.075
297.53,1,0.28152,0.24609,0.59608,0.59961,3.4307
297.54,1,0.28152,0.21484,0.58039,0.62891,3.6341
297.54,1,0.2825,0.24023,0.57451,0.61914,3.6849
297.55,1,0.2825,0.25586,0.57451,0.59961,3.5578
297.56,1,0.2825,0.22461,0.56078,0.625,3.4307
297.57,1,0.2825,0.2207,0.59608,0.62891,3.3291
297.58,1,0.28152,0.24023,0.5902,0.61523,3.3799
297.58,1,0.27859,0.23438,0.59608,0.61523,3.6341
297.59,1,0.27566,0.25,0.57451,0.61914,4.0661
297.6,1,0.27175,0.22461,0.58039,0.63477,4.5743
297.61,1,0.26882,0.24609,0.5549,0.61523,5.1334
297.62,1,0.26686,0.25586,0.59608,0.60547,5.6417
297.62,1,0.26588,0.29102,0.6,0.56445,5.8704
297.63,1,0.26686,0.26562,0.57451,0.58984,5.7433
297.64,1,0.27077,0.25586,0.58431,0.60547,5.1842
297.65,1,0.27859,0.26953,0.55098,0.60547,4.3202
297.66,1,0.28935,0.28516,0.57451,0.58984,3.3291
297.66,1,0.30499,0.26953,0.5549,0.5957,2.2618
297.67,1,0.33431,0.28516,0.58431,0.58984,1.3723
297.68,1,0.37048,0.25586,0.53529,0.59961,0.88945
297.69,1,0.39785,0.27539,0.51961,0.58398,0.76239
297.7,1,0.42033,0.27539,0.57451,0.5957,1.0165
297.7,1,0.43988,0.30469,0.58039,0.57031,1.6264
297.71,1,0.45552,0.26953,0.56471,0.5957,2.4396
297.72,1,0.46921,0.28516,0.56471,0.58398,3.2529
297.73,1,0.48387,0.25,0.57451,0.61523,4.0152
297.74,1,0.49756,0.26953,0.5902,0.59961,4.6252
297.74,1,0.50929,0.30078,0.56078,0.57031,5.0064
297.75,1,0.52102,0.31055,0.58431,0.56445,5.3113
297.76,1,0.53079,0.31445,0.56078,0.56445,5.5146
297.77,1,0.53959,0.30078,0.57451,0.56445,5.6925
297.78,1,0.54741,0.2793,0.55098,0.58008,5.6925
297.78,1,0.55425,0.29102,0.5549,0.58398,5.6925
297.79,1,0.56012,0.30469,0.56471,0.57031,5.5654
297.8,1,0.56403,0.33984,0.53922,0.53516,5.4384
297.81,1,0.56696,0.30078,0.56078,0.57422,5.3113
297.82,1,0.56891,0.29492,0.52941,0.57422,5.1842
297.82,1,0.56989,0.26562,0.56078,0.60547,5.1334
297.83,1,0.56989,0.24023,0.57451,0.5957,5.1334
297.84,1,0.56891,0.23047,0.52941,0.61914,5.1334
297.85,1,0.56598,0.2207,0.5549,0.625,5.1842
297.86,1,0.56305,0.26562,0.58039,0.58984,5.3875
297.86,1,0.55816,0.23047,0.57451,0.63477,5.6417
297.87,1,0.5523,0.24609,0.56471,0.61914,5.9975
297.88,1,0.54545,0.24609,0.5549,0.61523,6.3787
297.89,1,0.53861,0.26562,0.57451,0.58984,6.8107
297.9,1,0.53177,0.24609,0.55098,0.60938,7.3189
297.9,1,0.52395,0.34961,0.52941,0.54492,7.6239
297.91,1,0.51613,0.57031,0.33922,0.4043,7.751
297.92,1,0.50929,1.0352,0.18431,0.10547,7.751
297.93,1,0.49951,1.4434,0.013725,-0.16016,7.751
297.94,1,0.48974,1.5,-0.25686,-0.44336,7.8272
297.94,1,0.47898,1.5,-0.48235,-0.16016,7.878
297.95,1,0.46921,0.81445,-0.041176,0.2793,7.8272
297.96,1,0.45943,0.21094,0.40392,0.62891,7.446
297.97,1,0.45064,0.050781,0.60588,0.73047,6.8107
297.98,1,0.44379,0.015625,0.66471,0.75,6.0737
297.98,1,0.43695,0.044922,0.66078,0.75391,5.3113
297.99,1,0.43206,0.064453,0.7098,0.72461,4.8285
298,1,0.42717,0.054688,0.69608,0.73047,4.5743
298.01,1,0.42229,0.085938,0.7098,0.70898,4.7014
298.02,1,0.41935,0.050781,0.72549,0.74023,4.9301
298.02,1,0.41544,0.076172,0.70588,0.73047,5.4384
298.03,1,0.41153,0.054688,0.69608,0.7207,5.9466
298.04,1,0.4086,0.080078,0.67647,0.71484,6.3278
298.05,1,0.40567,0.070312,0.6549,0.7207,6.5057
298.06,1,0.40371,0.11133,0.72549,0.70508,6.4295
298.06,1,0.40176,0.099609,0.72157,0.70898,6.2516
298.07,1,0.40176,0.13086,0.71569,0.66992,6.0737
298.08,1,0.40274,0.089844,0.6902,0.70898,5.8704
298.09,1,0.40176,0.11133,0.70588,0.70508,5.6925
298.1,1,0.40176,0.11133,0.72549,0.69922,5.5654
298.1,1,0.40078,0.12109,0.71569,0.68945,5.6417
298.11,1,0.39883,0.11133,0.73137,0.68945,5.8196
298.12,1,0.39785,0.125,0.73529,0.68555,6.1245
298.13,1,0.39492,0.11523,0.72549,0.69531,6.2516
298.14,1,0.39296,0.14062,0.7549,0.66992,5.9466
298.14,1,0.38905,0.11133,0.77059,0.66016,5.3113
298.15,1,0.38612,0.10547,0.7549,0.69531,4.4473
298.16,1,0.38221,0.080078,0.76667,0.70508,3.7611
298.17,1,0.37732,0.089844,0.76078,0.69922,3.3291
298.18,1,0.37243,0.070312,0.78039,0.71484,3.3291
298.18,1,0.36755,0.050781,0.73137,0.73047,3.6341
298.19,1,0.36168,0.035156,0.7451,0.70898,4.1169
298.2,1,0.35582,0.041016,0.75098,0.7207,4.7014
298.21,1,0.35191,0.035156,0.6902,0.73047,5.1842
298.22,1,0.348,0,0.7,0.75,5.5654
298.22,1,0.34409,0.019531,0.67647,0.75391,5.6925
298.23,1,0.3392,0.041016,0.6451,0.7207,5.6925
298.24,1,0.33431,0.054688,0.62549,0.73047,5.5654
298.25,0.99804,0.3304,0.099609,0.5902,0.68945,5.3875
298.26,0.99511,0.32649,0.13477,0.53922,0.6543,5.1334
298.26,0.96872,0.32258,0.15625,0.52549,0.66016,5.0064
298.27,0.94233,0.31867,0.18945,0.5549,0.64453,4.9301
298.28,0.91593,0.31476,0.20508,0.5451,0.63477,5.0064
298.29,0.88954,0.31085,0.25,0.52941,0.59961,5.0572
298.3,0.86022,0.30792,0.23438,0.52941,0.60938,5.1842
298.3,0.82991,0.30596,0.23047,0.52941,0.61523,5.2605
298.31,0.79765,0.30401,0.22461,0.53922,0.63477,5.3113
298.32,0.76442,0.30401,0.24609,0.47451,0.60938,5.3875
298.33,0.73118,0.30303,0.25977,0.52549,0.58398,5.3875
298.34,0.69697,0.30108,0.22461,0.53922,0.61914,5.3875
298.34,0.66276,0.3001,0.21094,0.5451,0.63477,5.2605
298.35,0.62854,0.29912,0.23438,0.52941,0.61523,5.1842
298.36,0.59824,0.29814,0.20508,0.5451,0.62891,5.1842
298.37,0.56794,0.29717,0.23438,0.5451,0.60938,5.2605
298.38,0.54057,0.29619,0.23047,0.56078,0.61914,5.3875
298.38,0.5132,0.29521,0.26562,0.5,0.58398,5.5146
298.39,0.4868,0.29423,0.23047,0.52941,0.625,5.6925
298.4,0.45943,0.29326,0.2207,0.5549,0.62891,5.9466
298.41,0.43304,0.29326,0.25586,0.52941,0.60547,6.2008
298.42,0.40665,0.29423,0.22461,0.48431,0.625,6.5057
298.42,0.38319,0.29619,0.26953,0.5451,0.58984,6.8107
298.43,0.35973,0.29814,0.23438,0.56078,0.61523,7.2427
298.44,0.3392,0.30108,0.25,0.53529,0.60547,7.751
298.45,0.31769,0.30694,0.26953,0.5098,0.58398,8.1321
298.46,0.29717,0.31476,0.26562,0.51961,0.60547,8.3863
298.46,0.27566,0.32551,0.25,0.53529,0.5957,8.3863
298.47,0.25513,0.3392,0.27539,0.52941,0.58984,8.183
298.48,0.23363,0.35484,0.25,0.52549,0.60938,7.9543
298.49,0.21212,0.37243,0.27539,0.52941,0.58398,7.6239
298.5,0.19062,0.39101,0.25586,0.50588,0.60938,7.446
298.5,0.17009,0.4086,0.27539,0.5451,0.58398,7.2427
298.51,0.14956,0.42424,0.25586,0.5549,0.59961,7.1919
298.52,0.13001,0.44184,0.28516,0.5,0.58398,7.2427
298.53,0.11144,0.46041,0.29492,0.5549,0.61523,7.3698
298.54,0.094819,0.47801,0.25586,0.52549,0.5957,7.7001
298.54,0.078201,0.49462,0.26562,0.53529,0.59961,8.0559
298.55,0.059629,0.51026,0.26953,0.51961,0.58398,8.5133
298.56,0.042033,0.52395,0.25,0.52549,0.60938,8.9454
298.57,0.02346,0.53568,0.29492,0.5451,0.57422,9.3266
298.58,0.0058651,0.54643,0.31445,0.56078,0.55469,9.6315
298.58,0.0029325,0.55523,0.29102,0.53529,0.57422,9.8094
298.59,0,0.56305,0.27539,0.56078,0.58984,10.013
298.6,0,0.56989,0.29492,0.5549,0.57422,10.191
298.61,0,0.5738,0.30078,0.56078,0.58008,10.241
298.62,0,0.57771,0.2793,0.48431,0.56445,10.241
298.62,0,0.58162,0.2793,0.52941,0.57031,10.191
298.63,0,0.58553,0.31055,0.52549,0.57422,10.14
298.64,0,0.59042,0.3457,0.51569,0.5293,10.064
298.65,0,0.59335,0.30469,0.53529,0.55078,10.064
298.66,0,0.59629,0.26562,0.50588,0.5957,10.14
298.66,0,0.59726,0.24023,0.53529,0.61914,10.241
298.67,0,0.59629,0.25,0.51569,0.62891,10.445
298.68,0,0.59433,0.20508,0.5549,0.63477,10.699
298.69,0,0.59042,0.24609,0.55098,0.60938,11.004
298.7,0,0.58553,0.22461,0.5549,0.61914,11.309
298.7,0,0.58065,0.24023,0.52549,0.60547,11.639
298.71,0,0.57478,0.24609,0.52941,0.5957,11.868
298.72,0,0.56794,0.23438,0.57059,0.60938,12.198
298.73,0,0.56109,0.23047,0.57451,0.61914,12.452
298.74,0,0.55425,0.39453,0.52549,0.49414,12.757
298.74,0,0.54741,0.625,0.37059,0.34961,13.011
298.75,0,0.54057,0.97461,0.15882,0.11133,13.266
298.76,0,0.53275,1.334,0.1098,-0.125,13.571
298.77,0,0.52493,1.5,-0.13137,-0.38867,13.952
298.78,0,0.51808,1.5,-0.45294,-0.41406,14.435
298.78,0,0.51222,0.92383,-0.092157,0.19531,14.943
298.79,0,0.50635,0.25977,0.3549,0.58398,15.248
298.8,0,0.50049,0.080078,0.53922,0.68945,15.324
298.81,0,0.49658,-0.0097656,0.61961,0.75977,14.994
298.82,0,0.49267,-0.019531,0.6902,0.76953,14.562
298.82,0,0.48876,0.03125,0.68039,0.75,14.053
298.83,0,0.48485,0.015625,0.71569,0.75391,13.571
298.84,0,0.48192,0.044922,0.68039,0.72461,13.139
298.85,0,0.47996,0.035156,0.67059,0.74414,12.884
298.86,0,0.47898,0.050781,0.68627,0.73438,12.681
298.86,0,0.47801,0.03125,0.7098,0.75391,12.63
298.87,0,0.47801,0.050781,0.66471,0.73047,12.808
298.88,0,0.47801,0.044922,0.6902,0.74023,13.062
298.89,0,0.47801,0.060547,0.68039,0.72461,13.266
298.9,0,0.47898,0.060547,0.67059,0.71484,13.443
298.9,0,0.48094,0.041016,0.72157,0.75,13.571
298.91,0,0.48289,0.070312,0.68627,0.7207,13.571
298.92,0,0.48485,0.054688,0.71569,0.73438,13.621
298.93,0,0.48778,0.044922,0.66471,0.73047,13.748
298.94,0,0.48974,0.095703,0.73529,0.68945,13.952
298.94,0,0.49169,0.125,0.75098,0.66992,14.053
298.95,0,0.49365,0.060547,0.72549,0.73047,14.18
298.96,0,0.49462,0.050781,0.73529,0.73438,14.257
298.97,0,0.49462,0.064453,0.7451,0.70898,14.18
298.98,0,0.49365,0.064453,0.76078,0.73047,14.13
298.98,0,0.49169,0.070312,0.7549,0.72461,13.952
298.99,0,0.48974,0.085938,0.76078,0.70898,13.698
299,0,0.48778,0.03125,0.72157,0.73438,13.367
299.01,0,0.4868,0.085938,0.7451,0.68945,13.062
299.02,0,0.48485,0.0058594,0.76078,0.75391,12.757
299.02,0,0.48387,-0.025391,0.73529,0.76953,12.554
299.03,0,0.48192,-0.035156,0.74118,0.76953,12.503
299.04,0,0.48094,-0.013672,0.69608,0.76953,12.554
299.05,0,0.48094,-0.025391,0.6902,0.75977,12.681
299.06,0,0.47996,-0.0097656,0.70588,0.75,12.884
299.06,0,0.47898,-0.029297,0.65098,0.76562,13.139
299.07,0,0.47898,0.044922,0.62549,0.7207,13.367
299.08,0,0.47898,0.076172,0.61961,0.68945,13.621
299.09,0,0.47898,0.095703,0.6,0.68555,13.748
299.1,0,0.47898,0.14453,0.5451,0.66406,13.875
299.1,0,0.47996,0.20117,0.53529,0.62891,13.875
299.11,0,0.48192,0.17969,0.53922,0.64062,13.875
299.12,0,0.48485,0.23047,0.51569,0.60938,13.698
299.13,0,0.48778,0.2207,0.53922,0.61914,13.443
299.14,0,0.49169,0.25977,0.5098,0.58008,13.266
299.14,0,0.4956,0.23438,0.55098,0.60938,13.062
299.15,0,0.49951,0.25586,0.53529,0.61523,13.011
299.16,0,0.50342,0.22461,0.52549,0.60547,12.935
299.17,0,0.50635,0.22461,0.5451,0.61523,12.935
299.18,0,0.50929,0.25,0.55098,0.60547,13.011
299.18,0,0.51222,0.2207,0.51961,0.61523,13.139
299.19,0,0.5132,0.23438,0.53529,0.61914,13.189
299.2,0,0.51417,0.20508,0.51961,0.64062,13.316
299.21,0,0.51417,0.23047,0.57451,0.61914,13.443
299.22,0,0.5132,0.21484,0.5549,0.625,13.621
299.22,0,0.5132,0.23047,0.55098,0.61523,13.875
299.23,0,0.51222,0.21094,0.5549,0.625,14.18
299.24,0,0.51124,0.25,0.55098,0.59961,14.511
299.25,0,0.51124,0.2207,0.53922,0.625,14.765
299.26,0,0.51222,0.23047,0.53529,0.625,14.816
299.26,0,0.51515,0.2207,0.56471,0.62891,14.689
299.27,0,0.51808,0.25586,0.57451,0.59961,14.435
299.28,0,0.52395,0.25,0.52941,0.60938,14.13
299.29,0,0.53177,0.25,0.55098,0.60938,13.748
299.3,0,0.54252,0.24023,0.55098,0.61523,13.367
299.3,0,0.5523,0.25977,0.5451,0.59961,13.062
299.31,0,0.56305,0.25586,0.56471,0.60938,12.757
299.32,0,0.57674,0.25,0.53529,0.61914,12.554
299.33,0,0.5914,0.24023,0.55098,0.61523,12.376
299.34,0,0.60606,0.27539,0.52549,0.5957,12.249
299.34,0,0.62072,0.25586,0.58039,0.60547,11.944
299.35,0,0.63539,0.26562,0.5549,0.5957,11.563
299.36,0,0.64809,0.29492,0.57451,0.58984,11.004
299.37,0,0.65885,0.32422,0.57059,0.56055,10.191
299.38,0,0.66862,0.27539,0.5902,0.59961,9.2503
299.38,0,0.6784,0.29492,0.56078,0.58984,8.2592
299.39,0,0.68622,0.30469,0.52941,0.58008,7.2427
299.4,0,0.69306,0.28516,0.55098,0.5957,6.2516
299.41,0,0.69697,0.26953,0.5451,0.58984,5.3113
299.42,0,0.6999,0.29492,0.56471,0.57422,4.5743
299.42,0,0.70186,0.35547,0.5902,0.53516,4.0152
299.43,0,0.70381,0.30078,0.55098,0.58008,3.7611
299.44,0,0.70479,0.25,0.51961,0.61523,3.6849
299.45,0,0.70479,0.22461,0.56078,0.64062,3.7611
299.46,0,0.70283,0.25,0.56471,0.62891,3.8119
299.46,0,0.70088,0.23047,0.57451,0.64062,3.939
299.47,0,0.69697,0.23438,0.58431,0.62891,4.1169
299.48,0,0.69306,0.22461,0.55098,0.64062,4.6252
299.49,0,0.68915,0.24023,0.53922,0.64062,5.2605
299.5,0,0.68328,0.21094,0.5902,0.6543,5.9975
299.5,0,0.67742,0.23047,0.57451,0.63477,6.6836
299.51,0,0.67058,0.23438,0.61569,0.63477,6.9377
299.52,0,0.66373,0.32031,0.57059,0.57422,6.6836
299.53,0,0.65689,0.4707,0.50588,0.4707,5.9975
299.54,0,0.64907,0.82422,0.27843,0.24023,4.9301
299.54,0,0.64125,1.2148,0.16471,-0.013672,3.6341
299.55,0,0.63245,1.5,-0.011765,-0.33984,2.4396
299.56,0,0.62463,1.5,-0.41765,-0.41406,1.8297
299.57,0,0.61681,1.2188,-0.48824,0.050781,1.8806
299.58,0,0.60802,0.50586,0.18431,0.48047,2.5667
299.58,0,0.6002,0.080078,0.55098,0.7207,3.5578
299.59,0,0.5914,-0.013672,0.68627,0.78516,4.4981
299.6,0,0.5826,0.035156,0.70588,0.75391,5.0572
